UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
100751,11,"R",953,"R",615,"R",18,"R",320,"R",556,"R",57,"R",1,"R",1,"R",0
100751,12,"R",5140,"R",1217,"R",581,"R",3342,"R",489,"R",697,"R",14,"R",17,"R",0
100760, 1,"R",1787,"R",91,"R",537,"R",1159,"R",91,"R",0,"R",0,"R",0,"R",0
100760, 2,"R",1787,"R",91,"R",537,"R",1159,"R",91,"R",0,"R",0,"R",0,"R",0
100760, 3,"R",1546,"R",86,"R",532,"R",928,"R",86,"R",0,"R",0,"R",0,"R",0
100760,11,"R",241,"R",5,"R",5,"R",231,"R",5,"R",0,"R",0,"R",0,"R",0
100812, 1,"R",3041,"R",1669,"R",1026,"R",346,"R",1574,"R",93,"R",0,"R",2,"R",0
100812, 2,"R",3041,"R",1669,"R",1026,"R",346,"R",1574,"R",93,"R",0,"R",2,"R",0
100812, 3,"R",2904,"R",1563,"R",1019,"R",322,"R",1473,"R",88,"R",0,"R",2,"R",0
100812,11,"R",137,"R",106,"R",7,"R",24,"R",101,"R",5,"R",0,"R",0,"R",0
100830, 1,"R",4919,"R",305,"R",1264,"R",3350,"R",291,"R",14,"Z",0,"R",0,"R",0
100830, 2,"R",4257,"R",159,"R",1130,"R",2968,"R",149,"R",10,"Z",0,"Z",0,"R",0
100830, 3,"R",4142,"R",155,"R",1129,"R",2858,"R",145,"R",10,"Z",0,"Z",0,"R",0
100830,11,"R",115,"R",4,"R",1,"R",110,"R",4,"Z",0,"Z",0,"Z",0,"R",0
100830,12,"R",662,"R",146,"R",134,"R",382,"R",142,"R",4,"Z",0,"R",0,"R",0
100858, 1,"R",27287,"R",1143,"R",3297,"R",22847,"R",463,"R",657,"Z",0,"R",23,"R",0
100858, 2,"R",21786,"R",101,"R",2983,"R",18702,"R",40,"R",60,"Z",0,"R",1,"R",0
100858, 3,"R",21551,"R",101,"R",2983,"R",18467,"R",40,"R",60,"Z",0,"R",1,"R",0
100858,11,"R",235,"R",0,"R",0,"R",235,"A",,"A",,"A",,"A",,"A",
100858,12,"R",5501,"R",1042,"R",314,"R",4145,"R",423,"R",597,"Z",0,"R",22,"R",0
100937, 1,"R",1346,"A",,"A",,"R",1346,"A",,"A",,"A",,"A",,"A",
100937, 2,"R",1346,"A",,"A",,"R",1346,"A",,"A",,"A",,"A",,"A",
100937, 3,"R",1346,"A",,"A",,"R",1346,"A",,"A",,"A",,"A",,"A",
101028, 1,"R",1665,"R",32,"R",285,"R",1348,"R",16,"R",16,"R",0,"R",0,"R",0
101028, 2,"R",1665,"R",32,"R",285,"R",1348,"R",16,"R",16,"R",0,"R",0,"R",0
101028, 3,"R",1566,"R",30,"R",285,"R",1251,"R",14,"R",16,"R",0,"R",0,"R",0
101028,11,"R",99,"R",2,"R",0,"R",97,"R",2,"R",0,"R",0,"R",0,"R",0
101073, 1,"R",487,"R",0,"R",170,"R",317,"A",,"A",,"A",,"A",,"A",
101073, 2,"R",487,"R",0,"R",170,"R",317,"A",,"A",,"A",,"A",,"A",
101073, 3,"R",379,"R",0,"R",141,"R",238,"A",,"A",,"A",,"A",,"A",
101073,11,"R",108,"R",0,"R",29,"R",79,"A",,"A",,"A",,"A",,"A",
101116, 1,"R",581,"Z",0,"R",188,"R",393,"A",,"A",,"A",,"A",,"A",
101116, 2,"R",460,"Z",0,"R",139,"R",321,"A",,"A",,"A",,"A",,"A",
101116, 3,"R",460,"Z",0,"R",139,"R",321,"A",,"A",,"A",,"A",,"A",
101116,12,"R",121,"Z",0,"R",49,"R",72,"A",,"A",,"A",,"A",,"A",
101143, 1,"R",1882,"R",192,"R",474,"R",1216,"R",190,"R",2,"R",0,"R",0,"R",0
101143, 2,"R",1882,"R",192,"R",474,"R",1216,"R",190,"R",2,"R",0,"R",0,"R",0
101143, 3,"R",1528,"R",151,"R",409,"R",968,"R",149,"R",2,"R",0,"R",0,"R",0
101143,11,"R",354,"R",41,"R",65,"R",248,"R",41,"R",0,"R",0,"R",0,"R",0
101161, 1,"R",4580,"R",251,"R",1682,"R",2647,"R",247,"R",4,"R",0,"R",0,"R",0
101161, 2,"R",4580,"R",251,"R",1682,"R",2647,"R",247,"R",4,"R",0,"R",0,"R",0
101161, 3,"R",4372,"R",223,"R",1671,"R",2478,"R",219,"R",4,"R",0,"R",0,"R",0
101161,11,"R",208,"R",28,"R",11,"R",169,"R",28,"R",0,"R",0,"R",0,"R",0
101189, 1,"R",3262,"R",668,"R",868,"R",1726,"R",545,"R",119,"R",0,"R",4,"R",0
101189, 2,"R",2564,"R",369,"R",750,"R",1445,"R",336,"R",33,"R",0,"R",0,"R",0
101189, 3,"R",2282,"R",357,"R",746,"R",1179,"R",324,"R",33,"R",0,"R",0,"R",0
101189,11,"R",282,"R",12,"R",4,"R",266,"R",12,"R",0,"R",0,"R",0,"R",0
101189,12,"R",698,"R",299,"R",118,"R",281,"R",209,"R",86,"R",0,"R",4,"R",0
101240, 1,"R",5018,"R",506,"R",1543,"R",2969,"R",480,"R",26,"R",0,"R",0,"R",0
101240, 2,"R",5018,"R",506,"R",1543,"R",2969,"R",480,"R",26,"R",0,"R",0,"R",0
101240, 3,"R",4613,"R",451,"R",1530,"R",2632,"R",428,"R",23,"R",0,"R",0,"R",0
101240,11,"R",405,"R",55,"R",13,"R",337,"R",52,"R",3,"R",0,"R",0,"R",0
101277, 1,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
101277, 2,"R",91,"A",,"A",,"R",91,"A",,"A",,"A",,"A",,"A",
101286, 1,"R",4769,"R",238,"R",657,"R",3874,"R",224,"R",14,"R",0,"R",0,"R",0
101286, 2,"R",4769,"R",238,"R",657,"R",3874,"R",224,"R",14,"R",0,"R",0,"R",0
101286, 3,"R",4173,"R",218,"R",634,"R",3321,"R",204,"R",14,"R",0,"R",0,"R",0
101286,11,"R",596,"R",20,"R",23,"R",553,"R",20,"R",0,"R",0,"R",0,"R",0
101295, 1,"R",5418,"R",616,"R",1643,"R",3159,"R",608,"R",8,"R",0,"R",0,"R",0
101295, 2,"R",5418,"R",616,"R",1643,"R",3159,"R",608,"R",8,"R",0,"R",0,"R",0
101295, 3,"R",4821,"R",559,"R",1558,"R",2704,"R",553,"R",6,"R",0,"R",0,"R",0
101295,11,"R",597,"R",57,"R",85,"R",455,"R",55,"R",2,"R",0,"R",0,"R",0
101301, 1,"R",1591,"R",370,"R",427,"R",794,"R",369,"R",1,"R",0,"R",0,"R",0
101301, 2,"R",1591,"R",370,"R",427,"R",794,"R",369,"R",1,"R",0,"R",0,"R",0
101301, 3,"R",1383,"R",257,"R",372,"R",754,"R",256,"R",1,"R",0,"R",0,"R",0
101301,11,"R",208,"R",113,"R",55,"R",40,"R",113,"R",0,"R",0,"R",0,"R",0
101365, 1,"R",370,"R",0,"R",68,"R",302,"A",,"A",,"A",,"A",,"A",
101365, 2,"R",361,"R",0,"R",59,"R",302,"A",,"A",,"A",,"A",,"A",
101365, 3,"R",360,"R",0,"R",59,"R",301,"A",,"A",,"A",,"A",,"A",
101365,11,"R",1,"R",0,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",
101365,12,"R",9,"R",0,"R",9,"R",0,"A",,"A",,"A",,"A",,"A",
101435, 1,"R",1166,"A",,"A",,"R",1166,"A",,"A",,"A",,"A",,"A",
101435, 2,"R",1166,"A",,"A",,"R",1166,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",1160,"A",,"A",,"R",1160,"A",,"A",,"A",,"A",,"A",
101435,11,"R",6,"A",,"A",,"R",6,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",92,"R",45,"R",16,"R",31,"R",10,"R",35,"R",0,"R",0,"R",0
101453, 2,"R",58,"R",31,"R",11,"R",16,"R",5,"R",26,"R",0,"R",0,"R",0
101453, 3,"R",58,"R",31,"R",11,"R",16,"R",5,"R",26,"R",0,"R",0,"R",0
101453,12,"R",34,"R",14,"R",5,"R",15,"R",5,"R",9,"R",0,"R",0,"R",0
101462, 1,"R",996,"R",0,"R",205,"R",791,"A",,"A",,"A",,"A",,"A",
101462, 2,"R",996,"R",0,"R",205,"R",791,"A",,"A",,"A",,"A",,"A",
101462, 3,"R",820,"R",0,"R",204,"R",616,"A",,"A",,"A",,"A",,"A",
101462,11,"R",176,"R",0,"R",1,"R",175,"A",,"A",,"A",,"A",,"A",
101471, 1,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",8314,"R",1402,"R",0,"R",6912,"R",1312,"R",90,"R",0,"R",0,"R",0
101480, 2,"R",7383,"R",807,"R",0,"R",6576,"R",778,"R",29,"R",0,"R",0,"R",0
101480, 3,"R",6625,"R",725,"R",0,"R",5900,"R",696,"R",29,"R",0,"R",0,"R",0
101480,11,"R",758,"R",82,"R",0,"R",676,"R",82,"R",0,"R",0,"R",0,"R",0
101480,12,"R",931,"R",595,"R",0,"R",336,"R",534,"R",61,"R",0,"R",0,"R",0
101499, 1,"R",1098,"R",33,"R",279,"R",786,"R",29,"R",4,"R",0,"R",0,"R",0
101499, 2,"R",1098,"R",33,"R",279,"R",786,"R",29,"R",4,"R",0,"R",0,"R",0
101499, 3,"R",1036,"R",27,"R",278,"R",731,"R",23,"R",4,"R",0,"R",0,"R",0
101499,11,"R",62,"R",6,"R",1,"R",55,"R",6,"R",0,"R",0,"R",0,"R",0
101505, 1,"R",8821,"R",1257,"R",1750,"R",5814,"R",1232,"R",25,"R",0,"R",0,"R",0
101505, 2,"R",8821,"R",1257,"R",1750,"R",5814,"R",1232,"R",25,"R",0,"R",0,"R",0
101505, 3,"R",7381,"R",1150,"R",1717,"R",4514,"R",1127,"R",23,"R",0,"R",0,"R",0
101505,11,"R",1440,"R",107,"R",33,"R",1300,"R",105,"R",2,"R",0,"R",0,"R",0
101514, 1,"R",9985,"R",1728,"R",2478,"R",5779,"R",1668,"R",60,"R",0,"R",0,"R",0
101514, 2,"R",9985,"R",1728,"R",2478,"R",5779,"R",1668,"R",60,"R",0,"R",0,"R",0
101514, 3,"R",8547,"R",1460,"R",2360,"R",4727,"R",1414,"R",46,"R",0,"R",0,"R",0
101514,11,"R",1438,"R",268,"R",118,"R",1052,"R",254,"R",14,"R",0,"R",0,"R",0
101541, 1,"R",374,"R",82,"R",8,"R",284,"R",57,"R",25,"Z",0,"Z",0,"R",0
101541, 2,"R",374,"R",82,"R",8,"R",284,"R",57,"R",25,"Z",0,"Z",0,"R",0
101541, 3,"R",373,"R",82,"R",8,"R",283,"R",57,"R",25,"Z",0,"Z",0,"R",0
101541,11,"R",1,"Z",0,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",
101569, 1,"R",3172,"R",226,"R",549,"R",2397,"R",226,"R",0,"R",0,"R",0,"R",0
101569, 2,"R",3172,"R",226,"R",549,"R",2397,"R",226,"R",0,"R",0,"R",0,"R",0
101569, 3,"R",3003,"R",141,"R",537,"R",2325,"R",141,"R",0,"R",0,"R",0,"R",0
101569,11,"R",169,"R",85,"R",12,"R",72,"R",85,"R",0,"R",0,"R",0,"R",0
101587, 1,"R",4032,"R",2059,"R",85,"R",1888,"R",1502,"R",550,"R",1,"R",5,"R",1
101587, 2,"R",1915,"R",173,"R",35,"R",1707,"R",126,"R",46,"R",0,"R",1,"R",0
101587, 3,"R",1913,"R",172,"R",35,"R",1706,"R",125,"R",46,"R",0,"R",1,"R",0
101587,11,"R",2,"R",1,"R",0,"R",1,"R",1,"R",0,"R",0,"R",0,"R",0
101587,12,"R",2117,"R",1886,"R",50,"R",181,"R",1376,"R",504,"R",1,"R",4,"R",1
101602, 1,"R",1732,"R",37,"R",648,"R",1047,"R",36,"R",1,"Z",0,"Z",0,"R",0
101602, 2,"R",1732,"R",37,"R",648,"R",1047,"R",36,"R",1,"Z",0,"Z",0,"R",0
101602, 3,"R",1412,"R",28,"R",639,"R",745,"R",27,"R",1,"Z",0,"Z",0,"R",0
101602,11,"R",320,"R",9,"R",9,"R",302,"R",9,"Z",0,"Z",0,"Z",0,"R",0
101648, 1,"R",457,"A",,"A",,"R",457,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",457,"A",,"A",,"R",457,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",450,"A",,"A",,"R",450,"A",,"A",,"A",,"A",,"A",
101648,11,"R",7,"A",,"A",,"R",7,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1873,"A",,"A",,"R",1873,"A",,"A",,"A",,"A",,"A",
101675, 2,"R",1873,"A",,"A",,"R",1873,"A",,"A",,"A",,"A",,"A",
101675, 3,"R",1869,"A",,"A",,"R",1869,"A",,"A",,"A",,"A",,"A",
101675,11,"R",4,"A",,"A",,"R",4,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",1566,"R",58,"R",547,"R",961,"R",54,"R",4,"R",0,"R",0,"R",0
101693, 2,"R",1442,"R",54,"R",532,"R",856,"R",50,"R",4,"R",0,"R",0,"R",0
101693, 3,"R",1437,"R",54,"R",532,"R",851,"R",50,"R",4,"R",0,"R",0,"R",0
101693,11,"R",5,"R",0,"R",0,"R",5,"A",,"A",,"A",,"A",,"A",
101693,12,"R",124,"R",4,"R",15,"R",105,"R",4,"R",0,"R",0,"R",0,"R",0
101709, 1,"R",3031,"R",21,"R",318,"R",2692,"R",1,"Z",0,"R",20,"Z",0,"R",0
101709, 2,"R",2564,"R",0,"R",194,"R",2370,"A",,"A",,"A",,"A",,"A",
101709, 3,"R",2553,"R",0,"R",194,"R",2359,"A",,"A",,"A",,"A",,"A",
101709,11,"R",11,"R",0,"R",0,"R",11,"A",,"A",,"A",,"A",,"A",
101709,12,"R",467,"R",21,"R",124,"R",322,"R",1,"Z",0,"R",20,"Z",0,"R",0
101736, 1,"R",3700,"R",176,"R",737,"R",2787,"R",174,"R",2,"R",0,"R",0,"R",0
101736, 2,"R",3700,"R",176,"R",737,"R",2787,"R",174,"R",2,"R",0,"R",0,"R",0
101736, 3,"R",3047,"R",158,"R",727,"R",2162,"R",156,"R",2,"R",0,"R",0,"R",0
101736,11,"R",653,"R",18,"R",10,"R",625,"R",18,"R",0,"R",0,"R",0,"R",0
101879, 1,"R",7078,"R",1035,"R",2044,"R",3999,"R",726,"R",285,"R",15,"R",9,"R",0
101879, 2,"R",6092,"R",445,"R",1929,"R",3718,"R",279,"R",154,"R",3,"R",9,"R",0
101879, 3,"R",5698,"R",311,"R",1892,"R",3495,"R",231,"R",78,"R",2,"Z",0,"R",0
101879,11,"R",394,"R",134,"R",37,"R",223,"R",48,"R",76,"R",1,"R",9,"R",0
101879,12,"R",986,"R",590,"R",115,"R",281,"R",447,"R",131,"R",12,"Z",0,"R",0
101897, 1,"R",2700,"R",241,"R",969,"R",1490,"R",238,"R",3,"Z",0,"Z",0,"R",0
101897, 2,"R",2700,"R",241,"R",969,"R",1490,"R",238,"R",3,"Z",0,"Z",0,"R",0
101897, 3,"R",2050,"R",181,"R",872,"R",997,"R",178,"R",3,"Z",0,"Z",0,"R",0
101897,11,"R",650,"R",60,"R",97,"R",493,"R",60,"Z",0,"Z",0,"Z",0,"R",0
101912, 1,"R",1749,"R",10,"R",60,"R",1679,"R",5,"R",5,"Z",0,"Z",0,"R",0
101912, 2,"R",1703,"R",10,"R",60,"R",1633,"R",5,"R",5,"Z",0,"Z",0,"R",0
101912, 3,"R",1687,"R",10,"R",60,"R",1617,"R",5,"R",5,"Z",0,"Z",0,"R",0
101912,11,"R",16,"Z",0,"R",0,"R",16,"A",,"A",,"A",,"A",,"A",
101912,12,"R",46,"A",,"A",,"R",46,"A",,"A",,"A",,"A",,"A",
101949, 1,"R",1386,"R",25,"R",296,"R",1065,"R",15,"R",10,"R",0,"R",0,"R",0
101949, 2,"R",1386,"R",25,"R",296,"R",1065,"R",15,"R",10,"R",0,"R",0,"R",0
101949, 3,"R",1151,"R",22,"R",296,"R",833,"R",12,"R",10,"R",0,"R",0,"R",0
101949,11,"R",235,"R",3,"R",0,"R",232,"R",3,"R",0,"R",0,"R",0,"R",0
101958, 1,"R",25,"R",25,"Z",0,"R",0,"Z",0,"R",25,"Z",0,"Z",0,"R",0
101958, 2,"R",25,"R",25,"Z",0,"R",0,"Z",0,"R",25,"Z",0,"Z",0,"R",0
101958, 3,"R",25,"R",25,"Z",0,"R",0,"Z",0,"R",25,"Z",0,"Z",0,"R",0
101994, 1,"R",571,"R",0,"R",341,"R",230,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",571,"R",0,"R",341,"R",230,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",422,"R",0,"R",294,"R",128,"A",,"A",,"A",,"A",,"A",
101994,11,"R",149,"R",0,"R",47,"R",102,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",3111,"R",83,"R",434,"R",2594,"R",77,"R",6,"R",0,"R",0,"R",0
102030, 2,"R",3111,"R",83,"R",434,"R",2594,"R",77,"R",6,"R",0,"R",0,"R",0
102030, 3,"R",2701,"R",70,"R",420,"R",2211,"R",66,"R",4,"R",0,"R",0,"R",0
102030,11,"R",410,"R",13,"R",14,"R",383,"R",11,"R",2,"R",0,"R",0,"R",0
102049, 1,"R",5206,"R",574,"R",656,"R",3976,"R",370,"R",203,"R",0,"R",1,"R",0
102049, 2,"R",3168,"R",13,"R",360,"R",2795,"R",11,"R",2,"R",0,"R",0,"R",0
102049, 3,"R",3145,"R",13,"R",360,"R",2772,"R",11,"R",2,"R",0,"R",0,"R",0
102049,11,"R",23,"R",0,"R",0,"R",23,"A",,"A",,"A",,"A",,"A",
102049,12,"R",2038,"R",561,"R",296,"R",1181,"R",359,"R",201,"R",0,"R",1,"R",0
102058, 1,"R",333,"A",,"A",,"R",333,"A",,"A",,"A",,"A",,"A",
102058, 2,"R",314,"A",,"A",,"R",314,"A",,"A",,"A",,"A",,"A",
102058, 3,"R",312,"A",,"A",,"R",312,"A",,"A",,"A",,"A",,"A",
102058,11,"R",2,"A",,"A",,"R",2,"A",,"A",,"A",,"A",,"A",
102058,12,"R",19,"A",,"A",,"R",19,"A",,"A",,"A",,"A",,"A",
102067, 1,"R",4834,"R",271,"R",579,"R",3984,"R",262,"R",8,"R",1,"R",0,"R",0
102067, 2,"R",4834,"R",271,"R",579,"R",3984,"R",262,"R",8,"R",1,"R",0,"R",0
102067, 3,"R",4478,"R",159,"R",520,"R",3799,"R",153,"R",5,"R",1,"R",0,"R",0
102067,11,"R",356,"R",112,"R",59,"R",185,"R",109,"R",3,"R",0,"R",0,"R",0
102076, 1,"R",2456,"R",568,"R",1221,"R",667,"R",558,"R",10,"R",0,"R",0,"R",0
102076, 2,"R",2456,"R",568,"R",1221,"R",667,"R",558,"R",10,"R",0,"R",0,"R",0
102076, 3,"R",2178,"R",465,"R",1175,"R",538,"R",460,"R",5,"R",0,"R",0,"R",0
102076,11,"R",278,"R",103,"R",46,"R",129,"R",98,"R",5,"R",0,"R",0,"R",0
102094, 1,"R",16211,"R",3254,"R",3195,"R",9762,"R",697,"R",2547,"R",0,"R",10,"R",0
102094, 2,"R",11524,"R",272,"R",2894,"R",8358,"R",201,"R",71,"R",0,"R",0,"R",0
102094, 3,"R",11379,"R",264,"R",2887,"R",8228,"R",194,"R",70,"R",0,"R",0,"R",0
102094,11,"R",145,"R",8,"R",7,"R",130,"R",7,"R",1,"R",0,"R",0,"R",0
102094,12,"R",4687,"R",2982,"R",301,"R",1404,"R",496,"R",2476,"R",0,"R",10,"R",0
102234, 1,"R",1479,"R",40,"R",26,"R",1413,"R",20,"R",20,"R",0,"R",0,"R",0
102234, 2,"R",1352,"R",3,"R",22,"R",1327,"R",2,"R",1,"R",0,"R",0,"R",0
102234, 3,"R",1347,"R",3,"R",22,"R",1322,"R",2,"R",1,"R",0,"R",0,"R",0
102234,11,"R",5,"R",0,"R",0,"R",5,"A",,"A",,"A",,"A",,"A",
102234,12,"R",127,"R",37,"R",4,"R",86,"R",18,"R",19,"R",0,"R",0,"R",0
102261, 1,"R",151,"R",0,"R",7,"R",144,"A",,"A",,"A",,"A",,"A",
102261, 2,"R",151,"R",0,"R",7,"R",144,"A",,"A",,"A",,"A",,"A",
102261, 3,"R",151,"R",0,"R",7,"R",144,"A",,"A",,"A",,"A",,"A",
102270, 1,"R",895,"A",,"A",,"R",895,"A",,"A",,"A",,"A",,"A",
102270, 2,"R",895,"A",,"A",,"R",895,"A",,"A",,"A",,"A",,"A",
102270, 3,"R",843,"A",,"A",,"R",843,"A",,"A",,"A",,"A",,"A",
102270,11,"R",52,"A",,"A",,"R",52,"A",,"A",,"A",,"A",,"A",
102298, 1,"R",989,"R",0,"R",140,"R",849,"A",,"A",,"A",,"A",,"A",
102298, 2,"R",989,"R",0,"R",140,"R",849,"A",,"A",,"A",,"A",,"A",
102298, 3,"R",919,"R",0,"R",70,"R",849,"A",,"A",,"A",,"A",,"A",
102298,11,"R",70,"Z",0,"R",70,"R",0,"A",,"A",,"A",,"A",,"A",
102313, 1,"R",1401,"R",6,"R",200,"R",1195,"R",6,"R",0,"R",0,"R",0,"R",0
102313, 2,"R",1401,"R",6,"R",200,"R",1195,"R",6,"R",0,"R",0,"R",0,"R",0
102313, 3,"R",1282,"R",6,"R",199,"R",1077,"R",6,"R",0,"R",0,"R",0,"R",0
102313,11,"R",119,"R",0,"R",1,"R",118,"A",,"A",,"A",,"A",,"A",
102368, 1,"R",17765,"R",6714,"R",2110,"R",8941,"R",2770,"R",3926,"R",0,"R",2,"R",16
102368, 2,"R",14190,"R",4958,"R",1808,"R",7424,"R",2033,"R",2912,"R",0,"R",2,"R",11
102368, 3,"R",14065,"R",4893,"R",1808,"R",7364,"R",1995,"R",2885,"R",0,"R",2,"R",11
102368,11,"R",125,"R",65,"R",0,"R",60,"R",38,"R",27,"R",0,"R",0,"R",0
102368,12,"R",3575,"R",1756,"R",302,"R",1517,"R",737,"R",1014,"R",0,"R",0,"R",5
102377, 1,"R",2996,"R",8,"R",0,"R",2988,"R",5,"R",3,"Z",0,"Z",0,"R",0
102377, 2,"R",2486,"A",,"A",,"R",2486,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2486,"A",,"A",,"R",2486,"A",,"A",,"A",,"A",,"A",
102377,12,"R",510,"R",8,"Z",0,"R",502,"R",5,"R",3,"Z",0,"Z",0,"R",0
102395, 1,"R",319,"R",314,"R",5,"R",0,"R",27,"R",280,"Z",0,"R",7,"R",0
102395, 2,"R",129,"R",129,"Z",0,"R",0,"R",11,"R",115,"Z",0,"R",3,"R",0
102395, 3,"R",104,"R",104,"Z",0,"R",0,"R",11,"R",90,"Z",0,"R",3,"R",0
102395,11,"R",25,"R",25,"Z",0,"R",0,"Z",0,"R",25,"Z",0,"Z",0,"R",0
102395,12,"R",190,"R",185,"R",5,"R",0,"R",16,"R",165,"Z",0,"R",4,"R",0
102429, 1,"R",3619,"R",329,"R",590,"R",2700,"R",317,"R",12,"R",0,"R",0,"R",0
102429, 2,"R",3619,"R",329,"R",590,"R",2700,"R",317,"R",12,"R",0,"R",0,"R",0
102429, 3,"R",3075,"R",289,"R",579,"R",2207,"R",277,"R",12,"R",0,"R",0,"R",0
102429,11,"R",544,"R",40,"R",11,"R",493,"R",40,"R",0,"R",0,"R",0,"R",0
102553, 1,"R",16762,"R",2536,"R",4668,"R",9558,"R",2379,"R",149,"R",4,"R",3,"R",1
102553, 2,"R",15917,"R",2244,"R",4544,"R",9129,"R",2119,"R",119,"R",3,"R",2,"R",1
102553, 3,"R",12348,"R",1409,"R",4130,"R",6809,"R",1333,"R",72,"R",3,"R",1,"R",0
102553,11,"R",3569,"R",835,"R",414,"R",2320,"R",786,"R",47,"R",0,"R",1,"R",1
102553,12,"R",845,"R",292,"R",124,"R",429,"R",260,"R",30,"R",1,"R",1,"R",0
102580, 1,"R",33,"Z",0,"R",1,"R",32,"A",,"A",,"A",,"A",,"A",
102580, 2,"R",33,"Z",0,"R",1,"R",32,"A",,"A",,"A",,"A",,"A",
102580, 3,"R",28,"Z",0,"R",1,"R",27,"A",,"A",,"A",,"A",,"A",
102580,11,"R",5,"Z",0,"Z",0,"R",5,"A",,"A",,"A",,"A",,"A",
102614, 1,"R",8638,"R",2205,"R",1760,"R",4673,"R",1971,"R",220,"R",2,"R",7,"R",5
