UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
101286, 3,"R",3836,"R",228,"R",616,"R",2992,"R",216,"R",12,"R",0,"R",0,"R",0
101286,11,"R",809,"R",28,"R",32,"R",749,"R",28,"R",0,"R",0,"R",0,"R",0
101295, 1,"R",5301,"R",654,"R",1674,"R",2973,"R",651,"R",3,"R",0,"R",0,"R",0
101295, 2,"R",5301,"R",654,"R",1674,"R",2973,"R",651,"R",3,"R",0,"R",0,"R",0
101295, 3,"R",4805,"R",621,"R",1611,"R",2573,"R",618,"R",3,"R",0,"R",0,"R",0
101295,11,"R",496,"R",33,"R",63,"R",400,"R",33,"R",0,"R",0,"R",0,"R",0
101301, 1,"R",1471,"R",284,"R",463,"R",724,"R",283,"R",1,"R",0,"R",0,"R",0
101301, 2,"R",1471,"R",284,"R",463,"R",724,"R",283,"R",1,"R",0,"R",0,"R",0
101301, 3,"R",1217,"R",160,"R",428,"R",629,"R",159,"R",1,"R",0,"R",0,"R",0
101301,11,"R",254,"R",124,"R",35,"R",95,"R",124,"R",0,"R",0,"R",0,"R",0
101365, 1,"R",551,"R",176,"R",9,"R",366,"R",174,"R",2,"Z",0,"Z",0,"R",0
101365, 2,"R",537,"R",162,"R",9,"R",366,"R",161,"R",1,"Z",0,"Z",0,"R",0
101365, 3,"R",537,"R",162,"R",9,"R",366,"R",161,"R",1,"Z",0,"Z",0,"R",0
101365,12,"R",14,"R",14,"R",0,"R",0,"R",13,"R",1,"Z",0,"Z",0,"R",0
101435, 1,"R",1102,"R",0,"R",0,"R",1102,"A",,"A",,"A",,"A",,"A",
101435, 2,"R",1102,"R",0,"R",0,"R",1102,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",1099,"R",0,"R",0,"R",1099,"A",,"A",,"A",,"A",,"A",
101435,11,"R",3,"R",0,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",89,"R",13,"R",50,"R",26,"R",2,"R",1,"Z",0,"Z",0,"R",10
101453, 2,"R",59,"R",6,"R",31,"R",22,"R",1,"R",1,"Z",0,"Z",0,"R",4
101453, 3,"R",59,"R",6,"R",31,"R",22,"R",1,"R",1,"Z",0,"Z",0,"R",4
101453,12,"R",30,"R",7,"R",19,"R",4,"R",1,"Z",0,"Z",0,"Z",0,"R",6
101462, 1,"R",752,"R",47,"R",308,"R",397,"R",46,"R",1,"Z",0,"Z",0,"R",0
101462, 2,"R",752,"R",47,"R",308,"R",397,"R",46,"R",1,"Z",0,"Z",0,"R",0
101462, 3,"R",685,"R",28,"R",300,"R",357,"R",27,"R",1,"Z",0,"Z",0,"R",0
101462,11,"R",67,"R",19,"R",8,"R",40,"R",19,"Z",0,"Z",0,"Z",0,"R",0
101471, 1,"R",449,"A",,"A",,"R",449,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",449,"A",,"A",,"R",449,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",449,"A",,"A",,"R",449,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",8567,"R",1699,"R",3862,"R",3006,"R",1584,"R",113,"R",0,"R",2,"R",0
101480, 2,"R",7491,"R",976,"R",3625,"R",2890,"R",924,"R",52,"R",0,"R",0,"R",0
101480, 3,"R",6622,"R",766,"R",3520,"R",2336,"R",715,"R",51,"R",0,"R",0,"R",0
101480,11,"R",869,"R",210,"R",105,"R",554,"R",209,"R",1,"R",0,"R",0,"R",0
101480,12,"R",1076,"R",723,"R",237,"R",116,"R",660,"R",61,"R",0,"R",2,"R",0
101499, 1,"R",746,"R",6,"R",128,"R",612,"R",6,"R",0,"R",0,"R",0,"R",0
101499, 2,"R",746,"R",6,"R",128,"R",612,"R",6,"R",0,"R",0,"R",0,"R",0
101499, 3,"R",720,"R",6,"R",128,"R",586,"R",6,"R",0,"R",0,"R",0,"R",0
101499,11,"R",26,"R",0,"R",0,"R",26,"A",,"A",,"A",,"A",,"A",
101505, 1,"R",8840,"R",1431,"R",1979,"R",5430,"R",1405,"R",26,"R",0,"R",0,"R",0
101505, 2,"R",8840,"R",1431,"R",1979,"R",5430,"R",1405,"R",26,"R",0,"R",0,"R",0
101505, 3,"R",7052,"R",1266,"R",1911,"R",3875,"R",1241,"R",25,"R",0,"R",0,"R",0
101505,11,"R",1788,"R",165,"R",68,"R",1555,"R",164,"R",1,"R",0,"R",0,"R",0
101514, 1,"R",9861,"R",1915,"R",2518,"R",5428,"R",1870,"R",44,"R",1,"R",0,"R",0
101514, 2,"R",9861,"R",1915,"R",2518,"R",5428,"R",1870,"R",44,"R",1,"R",0,"R",0
101514, 3,"R",8247,"R",1485,"R",2362,"R",4400,"R",1447,"R",37,"R",1,"R",0,"R",0
101514,11,"R",1614,"R",430,"R",156,"R",1028,"R",423,"R",7,"R",0,"R",0,"R",0
101541, 1,"R",315,"R",36,"R",23,"R",256,"R",14,"R",16,"R",5,"R",1,"R",0
101541, 2,"R",315,"R",36,"R",23,"R",256,"R",14,"R",16,"R",5,"R",1,"R",0
101541, 3,"R",315,"R",36,"R",23,"R",256,"R",14,"R",16,"R",5,"R",1,"R",0
101569, 1,"R",3248,"R",229,"R",661,"R",2358,"R",226,"R",3,"R",0,"R",0,"R",0
101569, 2,"R",3248,"R",229,"R",661,"R",2358,"R",226,"R",3,"R",0,"R",0,"R",0
101569, 3,"R",3034,"R",167,"R",635,"R",2232,"R",164,"R",3,"R",0,"R",0,"R",0
101569,11,"R",214,"R",62,"R",26,"R",126,"R",62,"R",0,"R",0,"R",0,"R",0
101587, 1,"R",4646,"R",2299,"R",185,"R",2162,"R",1873,"R",421,"Z",0,"R",5,"R",0
101587, 2,"R",2111,"R",262,"R",144,"R",1705,"R",201,"R",59,"Z",0,"R",2,"R",0
101587, 3,"R",2106,"R",260,"R",144,"R",1702,"R",199,"R",59,"Z",0,"R",2,"R",0
101587,11,"R",5,"R",2,"R",0,"R",3,"R",2,"R",0,"Z",0,"R",0,"R",0
101587,12,"R",2535,"R",2037,"R",41,"R",457,"R",1672,"R",362,"Z",0,"R",3,"R",0
101602, 1,"R",1838,"R",89,"R",623,"R",1126,"R",89,"Z",0,"Z",0,"Z",0,"R",0
101602, 2,"R",1838,"R",89,"R",623,"R",1126,"R",89,"Z",0,"Z",0,"Z",0,"R",0
101602, 3,"R",1354,"R",46,"R",609,"R",699,"R",46,"Z",0,"Z",0,"Z",0,"R",0
101602,11,"R",484,"R",43,"R",14,"R",427,"R",43,"Z",0,"Z",0,"Z",0,"R",0
101648, 1,"R",446,"A",,"A",,"R",446,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",446,"A",,"A",,"R",446,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",444,"A",,"A",,"R",444,"A",,"A",,"A",,"A",,"A",
101648,11,"R",2,"A",,"A",,"R",2,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1650,"R",24,"R",4,"R",1622,"R",24,"R",0,"R",0,"R",0,"R",0
101675, 2,"R",1650,"R",24,"R",4,"R",1622,"R",24,"R",0,"R",0,"R",0,"R",0
101675, 3,"R",1647,"R",24,"R",4,"R",1619,"R",24,"R",0,"R",0,"R",0,"R",0
101675,11,"R",3,"R",0,"R",0,"R",3,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",1604,"R",147,"R",692,"R",765,"R",135,"R",12,"R",0,"R",0,"R",0
101693, 2,"R",1443,"R",103,"R",634,"R",706,"R",96,"R",7,"R",0,"R",0,"R",0
101693, 3,"R",1276,"R",99,"R",618,"R",559,"R",92,"R",7,"R",0,"R",0,"R",0
101693,11,"R",167,"R",4,"R",16,"R",147,"R",4,"R",0,"R",0,"R",0,"R",0
101693,12,"R",161,"R",44,"R",58,"R",59,"R",39,"R",5,"R",0,"R",0,"R",0
101709, 1,"R",2717,"R",1,"R",419,"R",2297,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101709, 2,"R",2346,"R",0,"R",163,"R",2183,"A",,"A",,"A",,"A",,"A",
101709, 3,"R",2329,"R",0,"R",163,"R",2166,"A",,"A",,"A",,"A",,"A",
101709,11,"R",17,"R",0,"R",0,"R",17,"A",,"A",,"A",,"A",,"A",
101709,12,"R",371,"R",1,"R",256,"R",114,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101736, 1,"R",3440,"R",255,"R",663,"R",2522,"R",249,"R",6,"R",0,"R",0,"R",0
101736, 2,"R",3440,"R",255,"R",663,"R",2522,"R",249,"R",6,"R",0,"R",0,"R",0
101736, 3,"R",2698,"R",189,"R",626,"R",1883,"R",186,"R",3,"R",0,"R",0,"R",0
101736,11,"R",742,"R",66,"R",37,"R",639,"R",63,"R",3,"R",0,"R",0,"R",0
101879, 1,"R",7204,"R",1140,"R",2566,"R",3498,"R",849,"R",283,"R",0,"R",7,"R",1
101879, 2,"R",6064,"R",321,"R",2413,"R",3330,"R",257,"R",64,"R",0,"R",0,"R",0
101879, 3,"R",5771,"R",284,"R",2394,"R",3093,"R",222,"R",62,"R",0,"R",0,"R",0
101879,11,"R",293,"R",37,"R",19,"R",237,"R",35,"R",2,"R",0,"R",0,"R",0
101879,12,"R",1140,"R",819,"R",153,"R",168,"R",592,"R",219,"R",0,"R",7,"R",1
101897, 1,"R",2736,"R",396,"R",1015,"R",1325,"R",391,"R",5,"R",0,"R",0,"R",0
101897, 2,"R",2736,"R",396,"R",1015,"R",1325,"R",391,"R",5,"R",0,"R",0,"R",0
101897, 3,"R",1983,"R",233,"R",847,"R",903,"R",229,"R",4,"R",0,"R",0,"R",0
101897,11,"R",753,"R",163,"R",168,"R",422,"R",162,"R",1,"R",0,"R",0,"R",0
101912, 1,"R",1711,"R",36,"R",74,"R",1601,"R",6,"R",30,"Z",0,"Z",0,"R",0
101912, 2,"R",1650,"Z",0,"R",56,"R",1594,"A",,"A",,"A",,"A",,"A",
101912, 3,"R",1623,"Z",0,"R",56,"R",1567,"A",,"A",,"A",,"A",,"A",
101912,11,"R",27,"Z",0,"Z",0,"R",27,"A",,"A",,"A",,"A",,"A",
101912,12,"R",61,"R",36,"R",18,"R",7,"R",6,"R",30,"Z",0,"Z",0,"R",0
101949, 1,"R",982,"R",3,"R",166,"R",813,"R",3,"R",0,"R",0,"R",0,"R",0
101949, 2,"R",982,"R",3,"R",166,"R",813,"R",3,"R",0,"R",0,"R",0,"R",0
101949, 3,"R",765,"R",3,"R",166,"R",596,"R",3,"R",0,"R",0,"R",0,"R",0
101949,11,"R",217,"R",0,"R",0,"R",217,"A",,"A",,"A",,"A",,"A",
101994, 1,"R",392,"A",,"A",,"R",392,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",392,"A",,"A",,"R",392,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",285,"A",,"A",,"R",285,"A",,"A",,"A",,"A",,"A",
101994,11,"R",107,"A",,"A",,"R",107,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",3233,"R",86,"R",533,"R",2614,"R",83,"R",3,"R",0,"R",0,"R",0
102030, 2,"R",3233,"R",86,"R",533,"R",2614,"R",83,"R",3,"R",0,"R",0,"R",0
102030, 3,"R",2623,"R",78,"R",525,"R",2020,"R",75,"R",3,"R",0,"R",0,"R",0
102030,11,"R",610,"R",8,"R",8,"R",594,"R",8,"R",0,"R",0,"R",0,"R",0
102049, 1,"R",5509,"R",757,"R",815,"R",3937,"R",538,"R",218,"R",0,"R",1,"R",0
102049, 2,"R",3373,"R",33,"R",558,"R",2782,"R",32,"R",1,"R",0,"R",0,"R",0
102049, 3,"R",3364,"R",33,"R",558,"R",2773,"R",32,"R",1,"R",0,"R",0,"R",0
102049,11,"R",9,"R",0,"R",0,"R",9,"A",,"A",,"A",,"A",,"A",
102049,12,"R",2136,"R",724,"R",257,"R",1155,"R",506,"R",217,"R",0,"R",1,"R",0
102058, 1,"R",324,"A",,"A",,"R",324,"A",,"A",,"A",,"A",,"A",
102058, 2,"R",311,"A",,"A",,"R",311,"A",,"A",,"A",,"A",,"A",
102058, 3,"R",311,"A",,"A",,"R",311,"A",,"A",,"A",,"A",,"A",
102058,12,"R",13,"A",,"A",,"R",13,"A",,"A",,"A",,"A",,"A",
102067, 1,"R",4607,"R",475,"R",872,"R",3260,"R",449,"R",26,"R",0,"R",0,"R",0
102067, 2,"R",4607,"R",475,"R",872,"R",3260,"R",449,"R",26,"R",0,"R",0,"R",0
102067, 3,"R",4230,"R",335,"R",835,"R",3060,"R",320,"R",15,"R",0,"R",0,"R",0
102067,11,"R",377,"R",140,"R",37,"R",200,"R",129,"R",11,"R",0,"R",0,"R",0
102076, 1,"R",2220,"R",616,"R",1053,"R",551,"R",591,"R",23,"R",2,"R",0,"R",0
102076, 2,"R",2220,"R",616,"R",1053,"R",551,"R",591,"R",23,"R",2,"R",0,"R",0
102076, 3,"R",1891,"R",469,"R",1014,"R",408,"R",454,"R",13,"R",2,"R",0,"R",0
102076,11,"R",329,"R",147,"R",39,"R",143,"R",137,"R",10,"R",0,"R",0,"R",0
102094, 1,"R",15569,"R",3420,"R",3555,"R",8594,"R",847,"R",2555,"R",0,"R",18,"R",0
102094, 2,"R",10988,"R",334,"R",3356,"R",7298,"R",276,"R",57,"R",0,"R",1,"R",0
102094, 3,"R",10712,"R",323,"R",3350,"R",7039,"R",267,"R",55,"R",0,"R",1,"R",0
102094,11,"R",276,"R",11,"R",6,"R",259,"R",9,"R",2,"R",0,"R",0,"R",0
102094,12,"R",4581,"R",3086,"R",199,"R",1296,"R",571,"R",2498,"R",0,"R",17,"R",0
102234, 1,"R",1485,"R",49,"R",23,"R",1413,"R",33,"R",16,"R",0,"R",0,"R",0
102234, 2,"R",1377,"R",0,"R",16,"R",1361,"A",,"A",,"A",,"A",,"A",
102234, 3,"R",1375,"R",0,"R",16,"R",1359,"A",,"A",,"A",,"A",,"A",
102234,11,"R",2,"R",0,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",
102234,12,"R",108,"R",49,"R",7,"R",52,"R",33,"R",16,"R",0,"R",0,"R",0
102270, 1,"R",677,"R",58,"R",379,"R",240,"R",47,"R",8,"Z",0,"Z",0,"R",3
102270, 2,"R",677,"R",58,"R",379,"R",240,"R",47,"R",8,"Z",0,"Z",0,"R",3
102270, 3,"R",633,"R",55,"R",379,"R",199,"R",44,"R",8,"Z",0,"Z",0,"R",3
102270,11,"R",44,"R",3,"R",0,"R",41,"R",3,"Z",0,"Z",0,"Z",0,"R",0
102298, 1,"R",782,"R",91,"R",691,"R",0,"R",88,"R",3,"Z",0,"Z",0,"R",0
102298, 2,"R",782,"R",91,"R",691,"R",0,"R",88,"R",3,"Z",0,"Z",0,"R",0
102298, 3,"R",782,"R",91,"R",691,"R",0,"R",88,"R",3,"Z",0,"Z",0,"R",0
102313, 1,"R",1845,"R",36,"R",296,"R",1513,"R",36,"R",0,"R",0,"R",0,"R",0
102313, 2,"R",1845,"R",36,"R",296,"R",1513,"R",36,"R",0,"R",0,"R",0,"R",0
102313, 3,"R",1610,"R",30,"R",293,"R",1287,"R",30,"R",0,"R",0,"R",0,"R",0
102313,11,"R",235,"R",6,"R",3,"R",226,"R",6,"R",0,"R",0,"R",0,"R",0
102368, 1,"R",17521,"R",6518,"R",2111,"R",8892,"R",2942,"R",3379,"R",0,"R",197,"R",0
102368, 2,"R",14000,"R",4630,"R",1801,"R",7569,"R",2160,"R",2354,"R",0,"R",116,"R",0
102368, 3,"R",13634,"R",4466,"R",1773,"R",7395,"R",2031,"R",2323,"R",0,"R",112,"R",0
102368,11,"R",366,"R",164,"R",28,"R",174,"R",129,"R",31,"R",0,"R",4,"R",0
102368,12,"R",3521,"R",1888,"R",310,"R",1323,"R",782,"R",1025,"R",0,"R",81,"R",0
102377, 1,"R",3289,"R",5,"R",0,"R",3284,"R",2,"R",3,"R",0,"R",0,"R",0
102377, 2,"R",2833,"A",,"A",,"R",2833,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2833,"A",,"A",,"R",2833,"A",,"A",,"A",,"A",,"A",
102377,12,"R",456,"R",5,"R",0,"R",451,"R",2,"R",3,"R",0,"R",0,"R",0
102395, 1,"R",242,"R",241,"Z",0,"R",1,"R",15,"R",223,"Z",0,"R",3,"R",0
102395, 2,"R",103,"R",103,"Z",0,"R",0,"R",7,"R",95,"Z",0,"R",1,"R",0
102395, 3,"R",88,"R",88,"Z",0,"R",0,"R",7,"R",80,"Z",0,"R",1,"R",0
102395,11,"R",15,"R",15,"Z",0,"R",0,"R",0,"R",15,"Z",0,"Z",0,"R",0
102395,12,"R",139,"R",138,"Z",0,"R",1,"R",8,"R",128,"Z",0,"R",2,"R",0
102429, 1,"R",3872,"R",316,"R",759,"R",2797,"R",305,"R",11,"R",0,"R",0,"R",0
102429, 2,"R",3872,"R",316,"R",759,"R",2797,"R",305,"R",11,"R",0,"R",0,"R",0
102429, 3,"R",3029,"R",271,"R",754,"R",2004,"R",260,"R",11,"R",0,"R",0,"R",0
102429,11,"R",843,"R",45,"R",5,"R",793,"R",45,"R",0,"R",0,"R",0,"R",0
102553, 1,"R",15733,"R",2741,"R",4911,"R",8081,"R",2581,"R",144,"R",7,"R",4,"R",5
102553, 2,"R",14955,"R",2359,"R",4794,"R",7802,"R",2230,"R",118,"R",5,"R",2,"R",4
102553, 3,"R",11332,"R",1518,"R",4425,"R",5389,"R",1435,"R",77,"R",3,"R",1,"R",2
102553,11,"R",3623,"R",841,"R",369,"R",2413,"R",795,"R",41,"R",2,"R",1,"R",2
102553,12,"R",778,"R",382,"R",117,"R",279,"R",351,"R",26,"R",2,"R",2,"R",1
102580, 1,"R",42,"R",2,"Z",0,"R",40,"R",2,"Z",0,"Z",0,"Z",0,"R",0
102580, 2,"R",42,"R",2,"Z",0,"R",40,"R",2,"Z",0,"Z",0,"Z",0,"R",0
102580, 3,"R",31,"R",2,"Z",0,"R",29,"R",2,"Z",0,"Z",0,"Z",0,"R",0
102580,11,"R",11,"Z",0,"Z",0,"R",11,"A",,"A",,"A",,"A",,"A",
102614, 1,"R",7664,"R",2538,"R",1937,"R",3189,"R",2243,"R",271,"R",9,"R",3,"R",12
102614, 2,"R",6639,"R",1953,"R",1649,"R",3037,"R",1742,"R",197,"R",6,"R",1,"R",7
102614, 3,"R",4910,"R",1165,"R",1565,"R",2180,"R",999,"R",154,"R",6,"R",1,"R",5
102614,11,"R",1729,"R",788,"R",84,"R",857,"R",743,"R",43,"R",0,"R",0,"R",2
102614,12,"R",1025,"R",585,"R",288,"R",152,"R",501,"R",74,"R",3,"R",2,"R",5
102632, 1,"R",2342,"R",1274,"R",382,"R",686,"R",1169,"R",94,"R",0,"R",11,"R",0
102632, 2,"R",2060,"R",1062,"R",329,"R",669,"R",970,"R",87,"R",0,"R",5,"R",0
