UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
100654, 1,"R",5859,"R",54,"R",883,"R",4922,"R",44,"R",10,"Z",0,"Z",0,"R",0
100654, 2,"R",4851,"R",38,"R",821,"R",3992,"R",29,"R",9,"Z",0,"Z",0,"R",0
100654, 3,"R",4616,"R",38,"R",815,"R",3763,"R",29,"R",9,"Z",0,"Z",0,"R",0
100654,11,"R",235,"R",0,"R",6,"R",229,"A",,"A",,"A",,"A",,"A",
100654,12,"R",1008,"R",16,"R",62,"R",930,"R",15,"R",1,"Z",0,"Z",0,"R",0
100663, 1,"R",19535,"R",4428,"R",5873,"R",9234,"R",2898,"R",1450,"R",0,"R",80,"R",0
100663, 2,"R",12369,"R",1780,"R",5050,"R",5539,"R",1446,"R",325,"R",0,"R",9,"R",0
100663, 3,"R",12047,"R",1712,"R",5023,"R",5312,"R",1384,"R",320,"R",0,"R",8,"R",0
100663,11,"R",322,"R",68,"R",27,"R",227,"R",62,"R",5,"R",0,"R",1,"R",0
100663,12,"R",7166,"R",2648,"R",823,"R",3695,"R",1452,"R",1125,"Z",0,"R",71,"R",0
100690, 1,"R",597,"R",597,"A",,"A",,"R",318,"R",278,"Z",0,"R",1,"R",0
100690, 2,"R",294,"R",294,"A",,"A",,"R",182,"R",112,"Z",0,"Z",0,"R",0
100690, 3,"R",293,"R",293,"A",,"A",,"R",181,"R",112,"Z",0,"Z",0,"R",0
100690,11,"R",1,"R",1,"A",,"A",,"R",1,"R",0,"Z",0,"Z",0,"R",0
100690,12,"R",303,"R",303,"A",,"A",,"R",136,"R",166,"Z",0,"R",1,"R",0
100706, 1,"R",8468,"R",449,"R",896,"R",7123,"R",337,"R",112,"Z",0,"Z",0,"R",0
100706, 2,"R",6507,"R",43,"R",521,"R",5943,"R",39,"R",4,"Z",0,"Z",0,"R",0
100706, 3,"R",6346,"R",41,"R",518,"R",5787,"R",37,"R",4,"Z",0,"Z",0,"R",0
100706,11,"R",161,"R",2,"R",3,"R",156,"R",2,"R",0,"Z",0,"Z",0,"R",0
100706,12,"R",1961,"R",406,"R",375,"R",1180,"R",298,"R",108,"Z",0,"Z",0,"R",0
100724, 1,"R",5318,"R",383,"R",255,"R",4680,"R",299,"R",78,"R",0,"R",6,"R",0
100724, 2,"R",4727,"R",305,"R",217,"R",4205,"R",227,"R",73,"R",0,"R",5,"R",0
100724, 3,"R",4704,"R",305,"R",217,"R",4182,"R",227,"R",73,"R",0,"R",5,"R",0
100724,11,"R",23,"R",0,"R",0,"R",23,"A",,"A",,"A",,"A",,"A",
100724,12,"R",591,"R",78,"R",38,"R",475,"R",72,"R",5,"R",0,"R",1,"R",0
100751, 1,"R",37663,"R",3627,"R",6615,"R",27421,"R",2035,"R",1522,"R",28,"R",42,"R",0
100751, 2,"R",32563,"R",2317,"R",6027,"R",24219,"R",1502,"R",777,"R",12,"R",26,"R",0
100751, 3,"R",31663,"R",1681,"R",6011,"R",23971,"R",926,"R",718,"R",11,"R",26,"R",0
100751,11,"R",900,"R",636,"R",16,"R",248,"R",576,"R",59,"R",1,"Z",0,"R",0
100751,12,"R",5100,"R",1310,"R",588,"R",3202,"R",533,"R",745,"R",16,"R",16,"R",0
100760, 1,"R",1769,"R",121,"R",578,"R",1070,"R",120,"R",1,"R",0,"R",0,"R",0
100760, 2,"R",1769,"R",121,"R",578,"R",1070,"R",120,"R",1,"R",0,"R",0,"R",0
100760, 3,"R",1492,"R",116,"R",568,"R",808,"R",115,"R",1,"R",0,"R",0,"R",0
100760,11,"R",277,"R",5,"R",10,"R",262,"R",5,"R",0,"R",0,"R",0,"R",0
100812, 1,"R",3063,"R",1724,"R",1031,"R",308,"R",1629,"R",94,"R",0,"R",1,"R",0
100812, 2,"R",3025,"R",1687,"R",1030,"R",308,"R",1595,"R",91,"R",0,"R",1,"R",0
100812, 3,"R",2888,"R",1572,"R",1022,"R",294,"R",1488,"R",83,"R",0,"R",1,"R",0
100812,11,"R",137,"R",115,"R",8,"R",14,"R",107,"R",8,"R",0,"R",0,"R",0
100812,12,"R",38,"R",37,"R",1,"R",0,"R",34,"R",3,"R",0,"R",0,"R",0
100830, 1,"R",4878,"R",325,"R",1334,"R",3219,"R",305,"R",18,"Z",0,"Z",0,"R",2
100830, 2,"R",4273,"R",174,"R",1207,"R",2892,"R",157,"R",15,"Z",0,"Z",0,"R",2
100830, 3,"R",4171,"R",156,"R",1201,"R",2814,"R",141,"R",14,"Z",0,"Z",0,"R",1
100830,11,"R",102,"R",18,"R",6,"R",78,"R",16,"R",1,"Z",0,"Z",0,"R",1
100830,12,"R",605,"R",151,"R",127,"R",327,"R",148,"R",3,"Z",0,"Z",0,"R",0
100858, 1,"R",28290,"R",1209,"R",4245,"R",22836,"R",467,"R",719,"Z",0,"R",23,"R",0
100858, 2,"R",22658,"R",111,"R",3926,"R",18621,"R",48,"R",62,"Z",0,"R",1,"R",0
100858, 3,"R",22095,"R",111,"R",3926,"R",18058,"R",48,"R",62,"Z",0,"R",1,"R",0
100858,11,"R",563,"Z",0,"Z",0,"R",563,"A",,"A",,"A",,"A",,"A",
100858,12,"R",5632,"R",1098,"R",319,"R",4215,"R",419,"R",657,"Z",0,"R",22,"R",0
100937, 1,"R",1293,"A",,"A",,"R",1293,"A",,"A",,"A",,"A",,"A",
100937, 2,"R",1293,"A",,"A",,"R",1293,"A",,"A",,"A",,"A",,"A",
100937, 3,"R",1289,"A",,"A",,"R",1289,"A",,"A",,"A",,"A",,"A",
100937,11,"R",4,"A",,"A",,"R",4,"A",,"A",,"A",,"A",,"A",
101028, 1,"R",1528,"R",36,"R",306,"R",1186,"R",22,"R",14,"R",0,"R",0,"R",0
101028, 2,"R",1528,"R",36,"R",306,"R",1186,"R",22,"R",14,"R",0,"R",0,"R",0
101028, 3,"R",1424,"R",31,"R",303,"R",1090,"R",18,"R",13,"R",0,"R",0,"R",0
101028,11,"R",104,"R",5,"R",3,"R",96,"R",4,"R",1,"R",0,"R",0,"R",0
101073, 1,"R",340,"R",0,"R",147,"R",193,"A",,"A",,"A",,"A",,"A",
101073, 2,"R",340,"R",0,"R",147,"R",193,"A",,"A",,"A",,"A",,"A",
101073, 3,"R",340,"R",0,"R",147,"R",193,"A",,"A",,"A",,"A",,"A",
101116, 1,"R",517,"Z",0,"R",198,"R",319,"A",,"A",,"A",,"A",,"A",
101116, 2,"R",394,"Z",0,"R",134,"R",260,"A",,"A",,"A",,"A",,"A",
101116, 3,"R",394,"Z",0,"R",134,"R",260,"A",,"A",,"A",,"A",,"A",
101116,12,"R",123,"Z",0,"R",64,"R",59,"A",,"A",,"A",,"A",,"A",
101143, 1,"R",1755,"R",243,"R",383,"R",1129,"R",239,"R",4,"R",0,"R",0,"R",0
101143, 2,"R",1755,"R",243,"R",383,"R",1129,"R",239,"R",4,"R",0,"R",0,"R",0
101143, 3,"R",1357,"R",157,"R",338,"R",862,"R",153,"R",4,"R",0,"R",0,"R",0
101143,11,"R",398,"R",86,"R",45,"R",267,"R",86,"R",0,"R",0,"R",0,"R",0
101161, 1,"R",4781,"R",532,"R",1905,"R",2344,"R",522,"R",10,"Z",0,"Z",0,"R",0
101161, 2,"R",4781,"R",532,"R",1905,"R",2344,"R",522,"R",10,"Z",0,"Z",0,"R",0
101161, 3,"R",4189,"R",490,"R",1875,"R",1824,"R",482,"R",8,"Z",0,"Z",0,"R",0
101161,11,"R",592,"R",42,"R",30,"R",520,"R",40,"R",2,"Z",0,"Z",0,"R",0
101189, 1,"R",3319,"R",871,"R",844,"R",1604,"R",722,"R",144,"R",0,"R",5,"R",0
101189, 2,"R",2583,"R",501,"R",751,"R",1331,"R",459,"R",41,"R",0,"R",1,"R",0
101189, 3,"R",2297,"R",490,"R",749,"R",1058,"R",450,"R",39,"R",0,"R",1,"R",0
101189,11,"R",286,"R",11,"R",2,"R",273,"R",9,"R",2,"R",0,"R",0,"R",0
101189,12,"R",736,"R",370,"R",93,"R",273,"R",263,"R",103,"R",0,"R",4,"R",0
101240, 1,"R",5109,"R",627,"R",1399,"R",3083,"R",617,"R",10,"R",0,"R",0,"R",0
101240, 2,"R",5109,"R",627,"R",1399,"R",3083,"R",617,"R",10,"R",0,"R",0,"R",0
101240, 3,"R",4540,"R",534,"R",1339,"R",2667,"R",524,"R",10,"R",0,"R",0,"R",0
101240,11,"R",569,"R",93,"R",60,"R",416,"R",93,"R",0,"R",0,"R",0,"R",0
101277, 1,"R",82,"A",,"A",,"R",82,"A",,"A",,"A",,"A",,"A",
101277, 2,"R",82,"A",,"A",,"R",82,"A",,"A",,"A",,"A",,"A",
101286, 1,"R",4543,"R",228,"R",616,"R",3699,"R",223,"R",5,"R",0,"R",0,"R",0
101286, 2,"R",4543,"R",228,"R",616,"R",3699,"R",223,"R",5,"R",0,"R",0,"R",0
101286, 3,"R",3904,"R",203,"R",581,"R",3120,"R",198,"R",5,"R",0,"R",0,"R",0
101286,11,"R",639,"R",25,"R",35,"R",579,"R",25,"R",0,"R",0,"R",0,"R",0
101295, 1,"R",5445,"R",675,"R",1675,"R",3095,"R",666,"R",6,"R",3,"R",0,"R",0
101295, 2,"R",5445,"R",675,"R",1675,"R",3095,"R",666,"R",6,"R",3,"R",0,"R",0
101295, 3,"R",4857,"R",630,"R",1560,"R",2667,"R",622,"R",5,"R",3,"R",0,"R",0
101295,11,"R",588,"R",45,"R",115,"R",428,"R",44,"R",1,"R",0,"R",0,"R",0
101301, 1,"R",1618,"R",401,"R",441,"R",776,"R",399,"R",1,"R",1,"Z",0,"R",0
101301, 2,"R",1618,"R",401,"R",441,"R",776,"R",399,"R",1,"R",1,"Z",0,"R",0
101301, 3,"R",1397,"R",252,"R",424,"R",721,"R",250,"R",1,"R",1,"Z",0,"R",0
101301,11,"R",221,"R",149,"R",17,"R",55,"R",149,"R",0,"R",0,"Z",0,"R",0
101365, 1,"R",499,"R",163,"R",7,"R",329,"R",160,"R",3,"Z",0,"Z",0,"R",0
101365, 2,"R",482,"R",146,"R",7,"R",329,"R",143,"R",3,"Z",0,"Z",0,"R",0
101365, 3,"R",481,"R",146,"R",7,"R",328,"R",143,"R",3,"Z",0,"Z",0,"R",0
101365,11,"R",1,"R",0,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",
101365,12,"R",17,"R",17,"Z",0,"R",0,"R",17,"Z",0,"Z",0,"Z",0,"R",0
101435, 1,"R",1148,"R",0,"R",0,"R",1148,"A",,"A",,"A",,"A",,"A",
101435, 2,"R",1148,"R",0,"R",0,"R",1148,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",1140,"R",0,"R",0,"R",1140,"A",,"A",,"A",,"A",,"A",
101435,11,"R",8,"R",0,"R",0,"R",8,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",82,"R",50,"R",13,"R",19,"R",22,"R",27,"Z",0,"R",1,"R",0
101453, 2,"R",50,"R",25,"R",10,"R",15,"R",6,"R",18,"Z",0,"R",1,"R",0
101453, 3,"R",50,"R",25,"R",10,"R",15,"R",6,"R",18,"Z",0,"R",1,"R",0
101453,12,"R",32,"R",25,"R",3,"R",4,"R",16,"R",9,"Z",0,"Z",0,"R",0
101462, 1,"R",829,"R",42,"R",284,"R",503,"R",41,"R",1,"R",0,"R",0,"R",0
101462, 2,"R",829,"R",42,"R",284,"R",503,"R",41,"R",1,"R",0,"R",0,"R",0
101462, 3,"R",794,"R",35,"R",281,"R",478,"R",34,"R",1,"R",0,"R",0,"R",0
101462,11,"R",35,"R",7,"R",3,"R",25,"R",7,"R",0,"R",0,"R",0,"R",0
101471, 1,"R",446,"A",,"A",,"R",446,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",446,"A",,"A",,"R",446,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",446,"A",,"A",,"R",446,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",8514,"R",1632,"R",0,"R",6882,"R",1525,"R",107,"R",0,"R",0,"R",0
101480, 2,"R",7561,"R",1034,"R",0,"R",6527,"R",991,"R",43,"R",0,"R",0,"R",0
101480, 3,"R",6714,"R",826,"R",0,"R",5888,"R",784,"R",42,"R",0,"R",0,"R",0
101480,11,"R",847,"R",208,"R",0,"R",639,"R",207,"R",1,"R",0,"R",0,"R",0
101480,12,"R",953,"R",598,"R",0,"R",355,"R",534,"R",64,"R",0,"R",0,"R",0
101499, 1,"R",1000,"R",45,"R",300,"R",655,"R",40,"R",5,"R",0,"R",0,"R",0
101499, 2,"R",1000,"R",45,"R",300,"R",655,"R",40,"R",5,"R",0,"R",0,"R",0
101499, 3,"R",955,"R",38,"R",299,"R",618,"R",33,"R",5,"R",0,"R",0,"R",0
101499,11,"R",45,"R",7,"R",1,"R",37,"R",7,"R",0,"R",0,"R",0,"R",0
101505, 1,"R",8938,"R",1402,"R",1868,"R",5668,"R",1373,"R",29,"R",0,"R",0,"R",0
101505, 2,"R",8938,"R",1402,"R",1868,"R",5668,"R",1373,"R",29,"R",0,"R",0,"R",0
101505, 3,"R",7256,"R",1209,"R",1831,"R",4216,"R",1182,"R",27,"R",0,"R",0,"R",0
101505,11,"R",1682,"R",193,"R",37,"R",1452,"R",191,"R",2,"R",0,"R",0,"R",0
101514, 1,"R",9900,"R",1668,"R",2485,"R",5747,"R",1616,"R",50,"R",2,"R",0,"R",0
101514, 2,"R",9900,"R",1668,"R",2485,"R",5747,"R",1616,"R",50,"R",2,"R",0,"R",0
101514, 3,"R",8414,"R",1368,"R",2354,"R",4692,"R",1324,"R",42,"R",2,"R",0,"R",0
101514,11,"R",1486,"R",300,"R",131,"R",1055,"R",292,"R",8,"R",0,"R",0,"R",0
101541, 1,"R",327,"Z",0,"R",87,"R",240,"A",,"A",,"A",,"A",,"A",
101541, 2,"R",327,"Z",0,"R",87,"R",240,"A",,"A",,"A",,"A",,"A",
101541, 3,"R",327,"Z",0,"R",87,"R",240,"A",,"A",,"A",,"A",,"A",
101569, 1,"R",3128,"R",214,"R",514,"R",2400,"R",213,"R",1,"R",0,"R",0,"R",0
101569, 2,"R",3128,"R",214,"R",514,"R",2400,"R",213,"R",1,"R",0,"R",0,"R",0
101569, 3,"R",2931,"R",141,"R",491,"R",2299,"R",140,"R",1,"R",0,"R",0,"R",0
101569,11,"R",197,"R",73,"R",23,"R",101,"R",73,"R",0,"R",0,"R",0,"R",0
101587, 1,"R",3986,"R",1990,"R",224,"R",1772,"R",1538,"R",447,"R",0,"R",4,"R",1
101587, 2,"R",1978,"R",206,"R",153,"R",1619,"R",155,"R",51,"R",0,"R",0,"R",0
101587, 3,"R",1974,"R",204,"R",153,"R",1617,"R",153,"R",51,"R",0,"R",0,"R",0
101587,11,"R",4,"R",2,"R",0,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0
101587,12,"R",2008,"R",1784,"R",71,"R",153,"R",1383,"R",396,"R",0,"R",4,"R",1
101602, 1,"R",1742,"R",60,"R",748,"R",934,"R",58,"R",2,"R",0,"R",0,"R",0
101602, 2,"R",1742,"R",60,"R",748,"R",934,"R",58,"R",2,"R",0,"R",0,"R",0
101602, 3,"R",1419,"R",49,"R",740,"R",630,"R",47,"R",2,"R",0,"R",0,"R",0
101602,11,"R",323,"R",11,"R",8,"R",304,"R",11,"R",0,"R",0,"R",0,"R",0
101648, 1,"R",425,"A",,"A",,"R",425,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",425,"A",,"A",,"R",425,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",422,"A",,"A",,"R",422,"A",,"A",,"A",,"A",,"A",
101648,11,"R",3,"A",,"A",,"R",3,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1820,"A",,"A",,"R",1820,"A",,"A",,"A",,"A",,"A",
101675, 2,"R",1820,"A",,"A",,"R",1820,"A",,"A",,"A",,"A",,"A",
101675, 3,"R",1820,"A",,"A",,"R",1820,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",1480,"R",164,"R",521,"R",795,"R",156,"R",6,"R",0,"R",0,"R",2
101693, 2,"R",1376,"R",156,"R",483,"R",737,"R",148,"R",6,"R",0,"R",0,"R",2
101693, 3,"R",1367,"R",154,"R",483,"R",730,"R",146,"R",6,"R",0,"R",0,"R",2
101693,11,"R",9,"R",2,"R",0,"R",7,"R",2,"R",0,"R",0,"R",0,"R",0
101693,12,"R",104,"R",8,"R",38,"R",58,"R",8,"R",0,"R",0,"R",0,"R",0
101709, 1,"R",2798,"R",1,"R",289,"R",2508,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101709, 2,"R",2409,"R",0,"R",168,"R",2241,"A",,"A",,"A",,"A",,"A",
101709, 3,"R",2399,"R",0,"R",168,"R",2231,"A",,"A",,"A",,"A",,"A",
101709,11,"R",10,"R",0,"R",0,"R",10,"A",,"A",,"A",,"A",,"A",
101709,12,"R",389,"R",1,"R",121,"R",267,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101736, 1,"R",3752,"R",230,"R",703,"R",2819,"R",224,"R",6,"R",0,"R",0,"R",0
101736, 2,"R",3752,"R",230,"R",703,"R",2819,"R",224,"R",6,"R",0,"R",0,"R",0
101736, 3,"R",2994,"R",185,"R",663,"R",2146,"R",181,"R",4,"R",0,"R",0,"R",0
101736,11,"R",758,"R",45,"R",40,"R",673,"R",43,"R",2,"R",0,"R",0,"R",0
101879, 1,"R",7333,"R",1104,"R",2328,"R",3901,"R",840,"R",248,"R",16,"R",0,"R",0
101879, 2,"R",6254,"R",378,"R",2167,"R",3709,"R",290,"R",86,"R",2,"R",0,"R",0
101879, 3,"R",5846,"R",333,"R",2114,"R",3399,"R",247,"R",85,"R",1,"R",0,"R",0
101879,11,"R",408,"R",45,"R",53,"R",310,"R",43,"R",1,"R",1,"Z",0,"R",0
101879,12,"R",1079,"R",726,"R",161,"R",192,"R",550,"R",162,"R",14,"Z",0,"R",0
101897, 1,"R",2613,"R",281,"R",1008,"R",1324,"R",276,"R",5,"Z",0,"Z",0,"R",0
101897, 2,"R",2613,"R",281,"R",1008,"R",1324,"R",276,"R",5,"Z",0,"Z",0,"R",0
101897, 3,"R",2007,"R",212,"R",898,"R",897,"R",208,"R",4,"Z",0,"Z",0,"R",0
101897,11,"R",606,"R",69,"R",110,"R",427,"R",68,"R",1,"Z",0,"Z",0,"R",0
101912, 1,"R",1794,"R",57,"R",40,"R",1697,"R",25,"R",32,"Z",0,"Z",0,"R",0
101912, 2,"R",1740,"R",57,"R",40,"R",1643,"R",25,"R",32,"Z",0,"Z",0,"R",0
101912, 3,"R",1719,"R",57,"R",40,"R",1622,"R",25,"R",32,"Z",0,"Z",0,"R",0
101912,11,"R",21,"Z",0,"R",0,"R",21,"A",,"A",,"A",,"A",,"A",
101912,12,"R",54,"A",,"A",,"R",54,"A",,"A",,"A",,"A",,"A",
101949, 1,"R",1362,"R",39,"R",272,"R",1051,"R",29,"R",10,"R",0,"R",0,"R",0
101949, 2,"R",1362,"R",39,"R",272,"R",1051,"R",29,"R",10,"R",0,"R",0,"R",0
101949, 3,"R",1085,"R",28,"R",271,"R",786,"R",18,"R",10,"R",0,"R",0,"R",0
101949,11,"R",277,"R",11,"R",1,"R",265,"R",11,"R",0,"R",0,"R",0,"R",0
101958, 1,"R",10,"R",10,"A",,"A",,"Z",0,"R",10,"Z",0,"Z",0,"R",0
101958, 2,"R",10,"R",10,"A",,"A",,"Z",0,"R",10,"Z",0,"Z",0,"R",0
101958, 3,"R",10,"R",10,"A",,"A",,"Z",0,"R",10,"Z",0,"Z",0,"R",0
101994, 1,"R",489,"R",0,"R",346,"R",143,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",489,"R",0,"R",346,"R",143,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",372,"R",0,"R",346,"R",26,"A",,"A",,"A",,"A",,"A",
101994,11,"R",117,"R",0,"R",0,"R",117,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",3028,"R",102,"R",450,"R",2476,"R",97,"R",5,"R",0,"R",0,"R",0
102030, 2,"R",3028,"R",102,"R",450,"R",2476,"R",97,"R",5,"R",0,"R",0,"R",0
102030, 3,"R",2632,"R",92,"R",449,"R",2091,"R",88,"R",4,"R",0,"R",0,"R",0
102030,11,"R",396,"R",10,"R",1,"R",385,"R",9,"R",1,"R",0,"R",0,"R",0
102049, 1,"R",5471,"R",698,"R",786,"R",3987,"R",484,"R",214,"R",0,"R",0,"R",0
102049, 2,"R",3341,"R",38,"R",513,"R",2790,"R",37,"R",1,"R",0,"R",0,"R",0
102049, 3,"R",3324,"R",38,"R",513,"R",2773,"R",37,"R",1,"R",0,"R",0,"R",0
102049,11,"R",17,"R",0,"R",0,"R",17,"A",,"A",,"A",,"A",,"A",
102049,12,"R",2130,"R",660,"R",273,"R",1197,"R",447,"R",213,"R",0,"R",0,"R",0
102058, 1,"N",172,"A",,"A",,"N",172,"A",,"A",,"A",,"A",,"A",
102058, 2,"N",165,"A",,"A",,"N",165,"A",,"A",,"A",,"A",,"A",
102058, 3,"N",165,"A",,"A",,"N",165,"A",,"A",,"A",,"A",,"A",
102058,12,"N",7,"A",,"A",,"N",7,"A",,"A",,"A",,"A",,"A",
102067, 1,"R",4810,"R",427,"R",816,"R",3567,"R",411,"R",16,"R",0,"R",0,"R",0
102067, 2,"R",4810,"R",427,"R",816,"R",3567,"R",411,"R",16,"R",0,"R",0,"R",0
102067, 3,"R",4436,"R",295,"R",771,"R",3370,"R",287,"R",8,"R",0,"R",0,"R",0
102067,11,"R",374,"R",132,"R",45,"R",197,"R",124,"R",8,"R",0,"R",0,"R",0
102076, 1,"R",2321,"R",627,"R",1055,"R",639,"R",611,"R",14,"R",2,"R",0,"R",0
102076, 2,"R",2321,"R",627,"R",1055,"R",639,"R",611,"R",14,"R",2,"R",0,"R",0
102076, 3,"R",1987,"R",502,"R",1015,"R",470,"R",492,"R",9,"R",1,"R",0,"R",0
102076,11,"R",334,"R",125,"R",40,"R",169,"R",119,"R",5,"R",1,"R",0,"R",0
102094, 1,"R",16443,"R",3444,"R",3477,"R",9522,"R",785,"R",2638,"R",0,"R",21,"R",0
102094, 2,"R",11761,"R",342,"R",3247,"R",8172,"R",239,"R",100,"R",0,"R",3,"R",0
102094, 3,"R",11483,"R",335,"R",3237,"R",7911,"R",232,"R",100,"R",0,"R",3,"R",0
102094,11,"R",278,"R",7,"R",10,"R",261,"R",7,"R",0,"R",0,"R",0,"R",0
102094,12,"R",4682,"R",3102,"R",230,"R",1350,"R",546,"R",2538,"R",0,"R",18,"R",0
102234, 1,"R",1476,"R",31,"R",8,"R",1437,"R",13,"R",16,"R",0,"R",2,"R",0
102234, 2,"R",1381,"R",2,"R",1,"R",1378,"R",2,"R",0,"R",0,"R",0,"R",0
102234, 3,"R",1379,"R",2,"R",1,"R",1376,"R",2,"R",0,"R",0,"R",0,"R",0
102234,11,"R",2,"R",0,"R",0,"R",2,"A",,"A",,"A",,"A",,"A",
102234,12,"R",95,"R",29,"R",7,"R",59,"R",11,"R",16,"R",0,"R",2,"R",0
102261, 1,"R",143,"R",0,"R",14,"R",129,"A",,"A",,"A",,"A",,"A",
102261, 2,"R",143,"R",0,"R",14,"R",129,"A",,"A",,"A",,"A",,"A",
102261, 3,"R",143,"R",0,"R",14,"R",129,"A",,"A",,"A",,"A",,"A",
102270, 1,"R",628,"Z",0,"R",40,"R",588,"A",,"A",,"A",,"A",,"A",
102270, 2,"R",628,"Z",0,"R",40,"R",588,"A",,"A",,"A",,"A",,"A",
102270, 3,"R",628,"Z",0,"R",40,"R",588,"A",,"A",,"A",,"A",,"A",
102298, 1,"R",675,"R",32,"R",0,"R",643,"R",26,"R",6,"R",0,"R",0,"R",0
102298, 2,"R",675,"R",32,"R",0,"R",643,"R",26,"R",6,"R",0,"R",0,"R",0
102298, 3,"R",669,"R",32,"R",0,"R",637,"R",26,"R",6,"R",0,"R",0,"R",0
102298,11,"R",6,"R",0,"R",0,"R",6,"A",,"A",,"A",,"A",,"A",
102313, 1,"R",1661,"R",44,"R",219,"R",1398,"R",44,"R",0,"R",0,"R",0,"R",0
102313, 2,"R",1661,"R",44,"R",219,"R",1398,"R",44,"R",0,"R",0,"R",0,"R",0
102313, 3,"R",1364,"R",16,"R",217,"R",1131,"R",16,"R",0,"R",0,"R",0,"R",0
102313,11,"R",297,"R",28,"R",2,"R",267,"R",28,"R",0,"R",0,"R",0,"R",0
102368, 1,"R",17855,"R",6602,"R",2104,"R",9149,"R",2795,"R",3649,"R",9,"R",149,"R",0
102368, 2,"R",14144,"R",4740,"R",1790,"R",7614,"R",2061,"R",2590,"R",2,"R",87,"R",0
102368, 3,"R",13745,"R",4540,"R",1761,"R",7444,"R",1925,"R",2528,"R",2,"R",85,"R",0
102368,11,"R",399,"R",200,"R",29,"R",170,"R",136,"R",62,"R",0,"R",2,"R",0
102368,12,"R",3711,"R",1862,"R",314,"R",1535,"R",734,"R",1059,"R",7,"R",62,"R",0
102377, 1,"R",2851,"R",12,"R",0,"R",2839,"R",12,"R",0,"R",0,"R",0,"R",0
102377, 2,"R",2393,"A",,"A",,"R",2393,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2393,"A",,"A",,"R",2393,"A",,"A",,"A",,"A",,"A",
102377,12,"R",458,"R",12,"R",0,"R",446,"R",12,"R",0,"R",0,"R",0,"R",0
102395, 1,"R",210,"R",210,"Z",0,"R",0,"R",14,"R",195,"R",0,"R",0,"R",1
102395, 2,"R",75,"R",75,"Z",0,"R",0,"R",5,"R",69,"R",0,"R",0,"R",1
102395, 3,"R",72,"R",72,"Z",0,"R",0,"R",5,"R",67,"R",0,"R",0,"R",0
102395,11,"R",3,"R",3,"Z",0,"R",0,"R",0,"R",2,"R",0,"R",0,"R",1
102395,12,"R",135,"R",135,"Z",0,"R",0,"R",9,"R",126,"R",0,"R",0,"R",0
102429, 1,"R",3806,"R",351,"R",632,"R",2823,"R",341,"R",10,"R",0,"R",0,"R",0
102429, 2,"R",3806,"R",351,"R",632,"R",2823,"R",341,"R",10,"R",0,"R",0,"R",0
102429, 3,"R",3211,"R",260,"R",625,"R",2326,"R",251,"R",9,"R",0,"R",0,"R",0
102429,11,"R",595,"R",91,"R",7,"R",497,"R",90,"R",1,"R",0,"R",0,"R",0
102553, 1,"R",16318,"R",2617,"R",4708,"R",8993,"R",2455,"R",157,"R",2,"R",2,"R",1
102553, 2,"R",15546,"R",2333,"R",4617,"R",8596,"R",2205,"R",124,"R",2,"R",1,"R",1
102553, 3,"R",11833,"R",1435,"R",4273,"R",6125,"R",1366,"R",68,"R",1,"R",0,"R",0
102553,11,"R",3713,"R",898,"R",344,"R",2471,"R",839,"R",56,"R",1,"R",1,"R",1
102553,12,"R",772,"R",284,"R",91,"R",397,"R",250,"R",33,"R",0,"R",1,"R",0
102580, 1,"R",50,"R",0,"R",5,"R",45,"A",,"A",,"A",,"A",,"A",
102580, 2,"R",50,"R",0,"R",5,"R",45,"A",,"A",,"A",,"A",,"A",
102580, 3,"R",33,"R",0,"R",3,"R",30,"A",,"A",,"A",,"A",,"A",
102580,11,"R",17,"Z",0,"R",2,"R",15,"A",,"A",,"A",,"A",,"A",
102614, 1,"R",8283,"R",2351,"R",1924,"R",4008,"R",2038,"R",294,"R",8,"R",5,"R",6
102614, 2,"R",7162,"R",1776,"R",1599,"R",3787,"R",1535,"R",229,"R",5,"R",1,"R",6
102614, 3,"R",5152,"R",1033,"R",1519,"R",2600,"R",889,"R",137,"R",4,"R",0,"R",3
102614,11,"R",2010,"R",743,"R",80,"R",1187,"R",646,"R",92,"R",1,"R",1,"R",3
