UNITID,EFDELEV,XEFDETOT,EFDETOT,XEFDEEXC,EFDEEXC,XEFDESOM,EFDESOM,XEFDENON,EFDENON,XEFDEEX1,EFDEEX1,XEFDEEX2,EFDEEX2,XEFDEEX3,EFDEEX3,XEFDEEX4,EFDEEX4,XEFDEEX5,EFDEEX5 
101435, 2,"R",1110,"Z",0,"Z",0,"R",1110,"A",,"A",,"A",,"A",,"A",
101435, 3,"R",1100,"Z",0,"Z",0,"R",1100,"A",,"A",,"A",,"A",,"A",
101435,11,"R",10,"Z",0,"Z",0,"R",10,"A",,"A",,"A",,"A",,"A",
101453, 1,"R",94,"R",62,"R",9,"R",23,"R",19,"R",42,"Z",0,"R",1,"R",0
101453, 2,"R",69,"R",40,"R",9,"R",20,"R",10,"R",29,"Z",0,"R",1,"R",0
101453, 3,"R",67,"R",39,"R",9,"R",19,"R",9,"R",29,"Z",0,"R",1,"R",0
101453,11,"R",2,"R",1,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101453,12,"R",25,"R",22,"Z",0,"R",3,"R",9,"R",13,"Z",0,"Z",0,"R",0
101462, 1,"R",1383,"R",9,"R",164,"R",1210,"R",8,"R",1,"R",0,"R",0,"R",0
101462, 2,"R",1383,"R",9,"R",164,"R",1210,"R",8,"R",1,"R",0,"R",0,"R",0
101462, 3,"R",1040,"R",8,"R",163,"R",869,"R",7,"R",1,"R",0,"R",0,"R",0
101462,11,"R",343,"R",1,"R",1,"R",341,"R",1,"R",0,"R",0,"R",0,"R",0
101471, 1,"R",513,"A",,"A",,"R",513,"A",,"A",,"A",,"A",,"A",
101471, 2,"R",513,"A",,"A",,"R",513,"A",,"A",,"A",,"A",,"A",
101471, 3,"R",504,"A",,"A",,"R",504,"A",,"A",,"A",,"A",,"A",
101471,11,"R",9,"A",,"A",,"R",9,"A",,"A",,"A",,"A",,"A",
101480, 1,"R",8693,"R",1616,"R",0,"R",7077,"R",1454,"R",129,"Z",0,"Z",0,"R",33
101480, 2,"R",7588,"R",851,"R",0,"R",6737,"R",800,"R",51,"Z",0,"Z",0,"R",0
101480, 3,"R",7195,"R",843,"R",0,"R",6352,"R",793,"R",50,"Z",0,"Z",0,"R",0
101480,11,"R",393,"R",8,"R",0,"R",385,"R",7,"R",1,"Z",0,"Z",0,"R",0
101480,12,"R",1105,"R",765,"R",0,"R",340,"R",654,"R",78,"Z",0,"Z",0,"R",33
101499, 1,"R",1091,"R",33,"R",328,"R",730,"R",24,"R",9,"R",0,"R",0,"R",0
101499, 2,"R",1091,"R",33,"R",328,"R",730,"R",24,"R",9,"R",0,"R",0,"R",0
101499, 3,"R",1037,"R",28,"R",325,"R",684,"R",19,"R",9,"R",0,"R",0,"R",0
101499,11,"R",54,"R",5,"R",3,"R",46,"R",5,"R",0,"R",0,"R",0,"R",0
101505, 1,"R",8542,"R",1120,"R",1693,"R",5729,"R",1094,"R",26,"R",0,"R",0,"R",0
101505, 2,"R",8542,"R",1120,"R",1693,"R",5729,"R",1094,"R",26,"R",0,"R",0,"R",0
101505, 3,"R",7494,"R",1018,"R",1655,"R",4821,"R",995,"R",23,"R",0,"R",0,"R",0
101505,11,"R",1048,"R",102,"R",38,"R",908,"R",99,"R",3,"R",0,"R",0,"R",0
101514, 1,"R",11186,"R",1239,"R",2450,"R",7497,"R",1206,"R",33,"R",0,"R",0,"R",0
101514, 2,"R",11186,"R",1239,"R",2450,"R",7497,"R",1206,"R",33,"R",0,"R",0,"R",0
101514, 3,"R",9970,"R",1141,"R",2366,"R",6463,"R",1110,"R",31,"R",0,"R",0,"R",0
101514,11,"R",1216,"R",98,"R",84,"R",1034,"R",96,"R",2,"R",0,"R",0,"R",0
101541, 1,"R",347,"R",76,"Z",0,"R",271,"R",51,"R",25,"Z",0,"Z",0,"R",0
101541, 2,"R",347,"R",76,"Z",0,"R",271,"R",51,"R",25,"Z",0,"Z",0,"R",0
101541, 3,"R",331,"R",67,"Z",0,"R",264,"R",46,"R",21,"Z",0,"Z",0,"R",0
101541,11,"R",16,"R",9,"Z",0,"R",7,"R",5,"R",4,"Z",0,"Z",0,"R",0
101569, 1,"R",3028,"R",86,"R",497,"R",2445,"R",86,"R",0,"R",0,"R",0,"R",0
101569, 2,"R",3028,"R",86,"R",497,"R",2445,"R",86,"R",0,"R",0,"R",0,"R",0
101569, 3,"R",2894,"R",48,"R",491,"R",2355,"R",48,"R",0,"R",0,"R",0,"R",0
101569,11,"R",134,"R",38,"R",6,"R",90,"R",38,"R",0,"R",0,"R",0,"R",0
101587, 1,"R",4427,"R",2286,"R",44,"R",2097,"R",1410,"R",810,"R",62,"R",4,"R",0
101587, 2,"R",1999,"R",186,"R",17,"R",1796,"R",124,"R",1,"R",61,"R",0,"R",0
101587, 3,"R",1988,"R",183,"R",17,"R",1788,"R",121,"R",1,"R",61,"R",0,"R",0
101587,11,"R",11,"R",3,"R",0,"R",8,"R",3,"R",0,"R",0,"R",0,"R",0
101587,12,"R",2428,"R",2100,"R",27,"R",301,"R",1286,"R",809,"R",1,"R",4,"R",0
101602, 1,"R",1570,"R",32,"R",530,"R",1008,"R",30,"R",2,"Z",0,"Z",0,"R",0
101602, 2,"R",1570,"R",32,"R",530,"R",1008,"R",30,"R",2,"Z",0,"Z",0,"R",0
101602, 3,"R",1372,"R",25,"R",527,"R",820,"R",23,"R",2,"Z",0,"Z",0,"R",0
101602,11,"R",198,"R",7,"R",3,"R",188,"R",7,"Z",0,"Z",0,"Z",0,"R",0
101648, 1,"R",418,"A",,"A",,"R",418,"A",,"A",,"A",,"A",,"A",
101648, 2,"R",418,"A",,"A",,"R",418,"A",,"A",,"A",,"A",,"A",
101648, 3,"R",411,"A",,"A",,"R",411,"A",,"A",,"A",,"A",,"A",
101648,11,"R",7,"A",,"A",,"R",7,"A",,"A",,"A",,"A",,"A",
101675, 1,"R",1666,"A",,"A",,"R",1666,"A",,"A",,"A",,"A",,"A",
101675, 2,"R",1666,"A",,"A",,"R",1666,"A",,"A",,"A",,"A",,"A",
101675, 3,"R",1663,"A",,"A",,"R",1663,"A",,"A",,"A",,"A",,"A",
101675,11,"R",3,"A",,"A",,"R",3,"A",,"A",,"A",,"A",,"A",
101693, 1,"R",1610,"R",16,"R",325,"R",1269,"R",14,"R",2,"Z",0,"Z",0,"R",0
101693, 2,"R",1481,"R",13,"R",303,"R",1165,"R",11,"R",2,"Z",0,"Z",0,"R",0
101693, 3,"R",1472,"R",13,"R",303,"R",1156,"R",11,"R",2,"Z",0,"Z",0,"R",0
101693,11,"R",9,"Z",0,"Z",0,"R",9,"A",,"A",,"A",,"A",,"A",
101693,12,"R",129,"R",3,"R",22,"R",104,"R",3,"Z",0,"Z",0,"Z",0,"R",0
101709, 1,"R",3062,"R",1,"R",269,"R",2792,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101709, 2,"R",2618,"R",0,"R",145,"R",2473,"A",,"A",,"A",,"A",,"A",
101709, 3,"R",2610,"R",0,"R",145,"R",2465,"A",,"A",,"A",,"A",,"A",
101709,11,"R",8,"R",0,"R",0,"R",8,"A",,"A",,"A",,"A",,"A",
101709,12,"R",444,"R",1,"R",124,"R",319,"R",1,"Z",0,"Z",0,"Z",0,"R",0
101736, 1,"R",3854,"R",73,"R",450,"R",3331,"R",70,"R",3,"R",0,"R",0,"R",0
101736, 2,"R",3854,"R",73,"R",450,"R",3331,"R",70,"R",3,"R",0,"R",0,"R",0
101736, 3,"R",3235,"R",62,"R",444,"R",2729,"R",59,"R",3,"R",0,"R",0,"R",0
101736,11,"R",619,"R",11,"R",6,"R",602,"R",11,"R",0,"R",0,"R",0,"R",0
101879, 1,"R",6931,"R",890,"R",1882,"R",4159,"R",662,"R",227,"Z",0,"R",1,"R",0
101879, 2,"R",5881,"R",360,"R",1702,"R",3819,"R",261,"R",98,"Z",0,"R",1,"R",0
101879, 3,"R",5536,"R",326,"R",1697,"R",3513,"R",228,"R",97,"Z",0,"R",1,"R",0
101879,11,"R",345,"R",34,"R",5,"R",306,"R",33,"R",1,"Z",0,"Z",0,"R",0
101879,12,"R",1050,"R",530,"R",180,"R",340,"R",401,"R",129,"Z",0,"Z",0,"R",0
101897, 1,"R",2834,"R",293,"R",1009,"R",1532,"R",289,"R",4,"Z",0,"Z",0,"R",0
101897, 2,"R",2834,"R",293,"R",1009,"R",1532,"R",289,"R",4,"Z",0,"Z",0,"R",0
101897, 3,"R",2376,"R",263,"R",999,"R",1114,"R",259,"R",4,"Z",0,"Z",0,"R",0
101897,11,"R",458,"R",30,"R",10,"R",418,"R",30,"Z",0,"Z",0,"Z",0,"R",0
101912, 1,"R",1903,"A",,"A",,"R",1903,"A",,"A",,"A",,"A",,"A",
101912, 2,"R",1861,"A",,"A",,"R",1861,"A",,"A",,"A",,"A",,"A",
101912, 3,"R",1854,"A",,"A",,"R",1854,"A",,"A",,"A",,"A",,"A",
101912,11,"R",7,"A",,"A",,"R",7,"A",,"A",,"A",,"A",,"A",
101912,12,"R",42,"A",,"A",,"R",42,"A",,"A",,"A",,"A",,"A",
101949, 1,"R",1349,"R",18,"R",333,"R",998,"R",18,"R",0,"R",0,"R",0,"R",0
101949, 2,"R",1349,"R",18,"R",333,"R",998,"R",18,"R",0,"R",0,"R",0,"R",0
101949, 3,"R",1218,"R",18,"R",333,"R",867,"R",18,"R",0,"R",0,"R",0,"R",0
101949,11,"R",131,"R",0,"R",0,"R",131,"A",,"A",,"A",,"A",,"A",
101958, 1,"R",102,"R",82,"R",20,"Z",0,"R",23,"R",59,"Z",0,"Z",0,"R",0
101958, 2,"R",102,"R",82,"R",20,"Z",0,"R",23,"R",59,"Z",0,"Z",0,"R",0
101958, 3,"R",102,"R",82,"R",20,"Z",0,"R",23,"R",59,"Z",0,"Z",0,"R",0
101994, 1,"R",517,"R",0,"R",97,"R",420,"A",,"A",,"A",,"A",,"A",
101994, 2,"R",517,"R",0,"R",97,"R",420,"A",,"A",,"A",,"A",,"A",
101994, 3,"R",414,"R",0,"R",97,"R",317,"A",,"A",,"A",,"A",,"A",
101994,11,"R",103,"R",0,"Z",0,"R",103,"A",,"A",,"A",,"A",,"A",
102030, 1,"R",3896,"R",62,"R",440,"R",3394,"R",60,"R",2,"R",0,"R",0,"R",0
102030, 2,"R",3896,"R",62,"R",440,"R",3394,"R",60,"R",2,"R",0,"R",0,"R",0
102030, 3,"R",3363,"R",59,"R",437,"R",2867,"R",57,"R",2,"R",0,"R",0,"R",0
102030,11,"R",533,"R",3,"R",3,"R",527,"R",3,"R",0,"R",0,"R",0,"R",0
102049, 1,"R",4833,"R",230,"R",72,"R",4531,"R",100,"R",130,"R",0,"R",0,"R",0
102049, 2,"R",3013,"R",1,"R",26,"R",2986,"R",1,"R",0,"R",0,"R",0,"R",0
102049, 3,"R",2995,"R",1,"R",26,"R",2968,"R",1,"R",0,"R",0,"R",0,"R",0
102049,11,"R",18,"R",0,"R",0,"R",18,"A",,"A",,"A",,"A",,"A",
102049,12,"R",1820,"R",229,"R",46,"R",1545,"R",99,"R",130,"R",0,"R",0,"R",0
102058, 1,"R",611,"A",,"A",,"R",611,"A",,"A",,"A",,"A",,"A",
102058, 2,"R",582,"A",,"A",,"R",582,"A",,"A",,"A",,"A",,"A",
102058, 3,"R",447,"A",,"A",,"R",447,"A",,"A",,"A",,"A",,"A",
102058,11,"R",135,"A",,"A",,"R",135,"A",,"A",,"A",,"A",,"A",
102058,12,"R",29,"A",,"A",,"R",29,"A",,"A",,"A",,"A",,"A",
102067, 1,"R",5068,"R",1,"R",30,"R",5037,"R",1,"R",0,"R",0,"R",0,"R",0
102067, 2,"R",5068,"R",1,"R",30,"R",5037,"R",1,"R",0,"R",0,"R",0,"R",0
102067, 3,"R",4859,"R",1,"R",30,"R",4828,"R",1,"R",0,"R",0,"R",0,"R",0
102067,11,"R",209,"R",0,"R",0,"R",209,"A",,"A",,"A",,"A",,"A",
102076, 1,"R",2295,"R",466,"R",1044,"R",785,"R",462,"R",4,"R",0,"R",0,"R",0
102076, 2,"R",2295,"R",466,"R",1044,"R",785,"R",462,"R",4,"R",0,"R",0,"R",0
102076, 3,"R",2161,"R",420,"R",1037,"R",704,"R",417,"R",3,"R",0,"R",0,"R",0
102076,11,"R",134,"R",46,"R",7,"R",81,"R",45,"R",1,"R",0,"R",0,"R",0
102094, 1,"R",15065,"R",2591,"R",2329,"R",10145,"R",643,"R",1940,"R",7,"R",1,"R",0
102094, 2,"R",11307,"R",296,"R",2153,"R",8858,"R",206,"R",87,"R",3,"R",0,"R",0
102094, 3,"R",11048,"R",289,"R",2145,"R",8614,"R",199,"R",87,"R",3,"R",0,"R",0
102094,11,"R",259,"R",7,"R",8,"R",244,"R",7,"R",0,"R",0,"R",0,"R",0
102094,12,"R",3758,"R",2295,"R",176,"R",1287,"R",437,"R",1853,"R",4,"R",1,"R",0
102234, 1,"R",1422,"R",24,"R",33,"R",1365,"R",11,"R",13,"R",0,"R",0,"R",0
102234, 2,"R",1292,"R",4,"R",30,"R",1258,"R",3,"R",1,"R",0,"R",0,"R",0
102234, 3,"R",1269,"R",3,"R",30,"R",1236,"R",2,"R",1,"R",0,"R",0,"R",0
102234,11,"R",23,"R",1,"R",0,"R",22,"R",1,"R",0,"R",0,"R",0,"R",0
102234,12,"R",130,"R",20,"R",3,"R",107,"R",8,"R",12,"R",0,"R",0,"R",0
102261, 1,"R",161,"R",1,"R",24,"R",136,"R",1,"Z",0,"Z",0,"Z",0,"R",0
102261, 2,"R",161,"R",1,"R",24,"R",136,"R",1,"Z",0,"Z",0,"Z",0,"R",0
102261, 3,"R",160,"R",1,"R",24,"R",135,"R",1,"Z",0,"Z",0,"Z",0,"R",0
102261,11,"R",1,"Z",0,"Z",0,"R",1,"A",,"A",,"A",,"A",,"A",
102270, 1,"R",863,"R",29,"R",305,"R",529,"R",21,"R",0,"R",0,"R",0,"R",8
102270, 2,"R",863,"R",29,"R",305,"R",529,"R",21,"R",0,"R",0,"R",0,"R",8
102270, 3,"R",863,"R",29,"R",305,"R",529,"R",21,"R",0,"R",0,"R",0,"R",8
102298, 1,"R",932,"Z",0,"R",150,"R",782,"A",,"A",,"A",,"A",,"A",
102298, 2,"R",932,"Z",0,"R",150,"R",782,"A",,"A",,"A",,"A",,"A",
102298, 3,"R",894,"Z",0,"R",150,"R",744,"A",,"A",,"A",,"A",,"A",
102298,11,"R",38,"Z",0,"Z",0,"R",38,"A",,"A",,"A",,"A",,"A",
102313, 1,"R",1351,"R",13,"R",180,"R",1158,"R",13,"Z",0,"Z",0,"Z",0,"R",0
102313, 2,"R",1351,"R",13,"R",180,"R",1158,"R",13,"Z",0,"Z",0,"Z",0,"R",0
102313, 3,"R",1262,"R",12,"R",180,"R",1070,"R",12,"Z",0,"Z",0,"Z",0,"R",0
102313,11,"R",89,"R",1,"R",0,"R",88,"R",1,"Z",0,"Z",0,"Z",0,"R",0
102368, 1,"R",20573,"R",10303,"R",719,"R",9551,"R",4748,"R",5287,"R",204,"R",63,"R",1
102368, 2,"R",16316,"R",8103,"R",605,"R",7608,"R",3878,"R",4022,"R",154,"R",48,"R",1
102368, 3,"R",16208,"R",8103,"R",605,"R",7500,"R",3878,"R",4022,"R",154,"R",48,"R",1
102368,11,"R",108,"R",0,"R",0,"R",108,"A",,"A",,"A",,"A",,"A",
102368,12,"R",4257,"R",2200,"R",114,"R",1943,"R",870,"R",1265,"R",50,"R",15,"R",0
102377, 1,"R",3118,"A",,"A",,"R",3118,"A",,"A",,"A",,"A",,"A",
102377, 2,"R",2584,"A",,"A",,"R",2584,"A",,"A",,"A",,"A",,"A",
102377, 3,"R",2584,"A",,"A",,"R",2584,"A",,"A",,"A",,"A",,"A",
102377,12,"R",534,"A",,"A",,"R",534,"A",,"A",,"A",,"A",,"A",
102395, 1,"R",347,"R",342,"R",0,"R",5,"R",28,"R",306,"Z",0,"R",8,"R",0
102395, 2,"R",95,"R",95,"R",0,"R",0,"R",8,"R",86,"Z",0,"R",1,"R",0
102395, 3,"R",80,"R",80,"R",0,"R",0,"R",7,"R",72,"Z",0,"R",1,"R",0
102395,11,"R",15,"R",15,"R",0,"R",0,"R",1,"R",14,"Z",0,"Z",0,"R",0
102395,12,"R",252,"R",247,"R",0,"R",5,"R",20,"R",220,"Z",0,"R",7,"R",0
102429, 1,"R",3490,"R",242,"R",613,"R",2635,"R",229,"R",13,"R",0,"R",0,"R",0
102429, 2,"R",3490,"R",242,"R",613,"R",2635,"R",229,"R",13,"R",0,"R",0,"R",0
102429, 3,"R",3212,"R",222,"R",610,"R",2380,"R",209,"R",13,"R",0,"R",0,"R",0
102429,11,"R",278,"R",20,"R",3,"R",255,"R",20,"R",0,"R",0,"R",0,"R",0
102553, 1,"R",17363,"R",2138,"R",4029,"R",11196,"R",1981,"R",145,"R",7,"R",2,"R",3
102553, 2,"R",16380,"R",1815,"R",3880,"R",10685,"R",1691,"R",116,"R",6,"R",1,"R",1
102553, 3,"R",13116,"R",1273,"R",3559,"R",8284,"R",1192,"R",75,"R",5,"R",1,"R",0
102553,11,"R",3264,"R",542,"R",321,"R",2401,"R",499,"R",41,"R",1,"R",0,"R",1
102553,12,"R",983,"R",323,"R",149,"R",511,"R",290,"R",29,"R",1,"R",1,"R",2
102580, 1,"R",42,"R",0,"R",0,"R",42,"A",,"A",,"A",,"A",,"A",
102580, 2,"R",42,"R",0,"R",0,"R",42,"A",,"A",,"A",,"A",,"A",
